id,language,source_title,raw_path,final_path,raw_duration_s,final_duration_s,duration_delta_s,raw_sample_rate,final_sample_rate,raw_snr_db,final_snr_db,snr_delta_db,raw_clipping_pct,final_clipping_pct,clipping_delta_pct,raw_rms_dbfs,final_rms_dbfs,rms_delta_db,raw_peak_dbfs,final_peak_dbfs,raw_active_ratio,final_active_ratio,active_ratio_delta,raw_silence_ratio,final_silence_ratio,silence_ratio_delta,raw_lufs,final_lufs,lufs_delta,raw_lufs_target_error,final_lufs_target_error,lufs_target_error_delta,raw_loudness_range_db,final_loudness_range_db,loudness_range_delta_db,raw_crest_factor_db,final_crest_factor_db,crest_factor_delta_db,raw_dc_offset,final_dc_offset,dc_offset_abs_delta,raw_spectral_flatness,final_spectral_flatness,spectral_flatness_delta,raw_spectral_centroid_hz,final_spectral_centroid_hz,spectral_centroid_delta_hz,raw_low_freq_rumble_ratio,final_low_freq_rumble_ratio,low_freq_rumble_delta,raw_high_freq_noise_ratio,final_high_freq_noise_ratio,high_freq_noise_delta,raw_speech_band_energy_ratio,final_speech_band_energy_ratio,speech_band_energy_delta,raw_zero_crossing_rate,final_zero_crossing_rate,zero_crossing_rate_delta,acoustic_similarity,speaker_similarity_proxy,transcript_available,transcript_source,emotion_status,asr_char_similarity,asr_word_f1
jV4Pzz0Wz0Y_c0037_s001,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0037_s001_raw.wav,data/final/jV4Pzz0Wz0Y_c0037_s001.wav,15.3,15.3,0.0,16000,24000,59.35603440258173,60.98471519871012,1.6286807961283927,0.0,0.0,0.0,-21.410444329660294,-23.303541278754572,-1.8930969490942786,-3.4700257709442486,-4.725245130551406,0.6882352941176471,0.6764705882352942,-0.0117647058823529,0.31176470588235294,0.32352941176470584,0.0117647058823529,-21.329109732450394,-23.195024161384346,-1.8659144289339515,1.6708902675496056,0.19502416138434597,-1.4758661061652596,55.605173363728866,55.70399797360898,0.09882460988011132,17.940418558716043,18.57829614820317,0.6378775894871254,-2.5860156888276143e-06,-2.421210793887868e-06,-1.6480489493974649e-07,0.04627816501631388,0.040887075007555104,-0.005391090008758773,1107.3022144324368,1088.832510137845,-18.469704294591793,0.00016122951331471174,0.000163309307004217,2.0797936895052503e-06,0.0003340548663354902,0.00030289577285372326,-3.115909348176693e-05,0.9995047156203498,0.999533794920142,2.9079299792234004e-05,0.0804451004697286,0.08410058389874739,0.0036554834290187938,0.9997162055048918,0.9997162055048918,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.0,0.0
dpbp_pyVLK891zrE_c0015_s000,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0015_s000_raw.wav,data/final/dpbp_pyVLK891zrE_c0015_s000.wav,14.35975,14.35975,0.0,16000,24000,39.64379214492556,39.48059750836062,-0.16319463656494548,0.0,0.0,0.0,-25.09011955526557,-24.807787046604194,0.2823325086613764,-4.171495226301609,-3.767544365811971,0.5920502092050209,0.5753138075313807,-0.01673640167364021,0.40794979079497906,0.4246861924686193,0.01673640167364021,-23.428501104583304,-23.200111059833066,0.22839004475023827,0.4285011045833045,0.2001110598330662,-0.22839004475023827,36.914950750443396,37.01466136530121,0.09971061485781263,20.918624328963965,21.04024268079222,0.12161835182825342,-1.9730510302233672e-05,-1.970128857489032e-05,-2.9221727343353498e-08,0.06714246525583181,0.045679800486107675,-0.021462664769724138,2294.258502180337,2255.2897719784305,-38.96873020190651,0.00010697658354739145,0.00011355047029285497,6.573886745463522e-06,0.012613847555127584,0.010458661988972334,-0.00215518556615525,0.9872791758613253,0.9894277875407348,0.0021486116794094956,0.17570947591870825,0.17485253688752783,-0.0008569390311804204,0.9998917337476627,0.9998917337476627,True,pipeline_asr,heuristic_fallback_with_transcript,0.9870801033591732,0.968421052631579
DafERYOvxEw_c0025_s000,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,data/raw_segments/DafERYOvxEw_c0025_s000_raw.wav,data/final/DafERYOvxEw_c0025_s000.wav,15.0,15.0,0.0,16000,24000,43.4718528295389,43.75387005235048,0.28201722281157515,0.0,0.0,0.0,-23.315301713947107,-23.632547603357793,-0.3172458894106853,-3.5946267049072613,-4.574032766920116,0.72,0.716,-0.0040000000000000036,0.28,0.28400000000000003,0.0040000000000000036,-22.533551562118188,-22.86083201212364,-0.32728045000545336,0.46644843788181234,0.13916798787635898,-0.32728045000545336,45.78264465270895,45.882872550067695,0.10022789735874227,19.720675009039848,19.058514836437674,-0.6621601726021744,3.6144256591796875e-06,3.6383734809027776e-06,2.394782172309004e-08,0.0204882953540415,0.013841734691065644,-0.0066465606629758575,1635.1003117817706,1604.5141000113983,-30.5862117703723,0.0002546014161941923,0.00027508793485635496,2.048651866216265e-05,0.011443265176613563,0.012744121779441854,0.0013008566028282903,0.9883021334071925,0.9869807902857017,-0.0013213431214907922,0.1244294709488273,0.12397034081823027,-0.00045913013059702135,0.999990275318185,0.999990275318185,True,faster-whisper:base,heuristic_fallback_with_local_asr,1.0,1.0
a7TJzv_1icU_c0032_s003,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0032_s003_raw.wav,data/final/a7TJzv_1icU_c0032_s003.wav,18.0,18.0,0.0,16000,24000,33.185357886753806,33.00232133906015,-0.18303654769365352,0.0,0.0,0.0,-14.979439195895726,-23.327271581031063,-8.347832385135337,-0.6884633376721607,-9.107135022704991,0.58,0.5816666666666667,0.0016666666666667052,0.42000000000000004,0.41833333333333333,-0.0016666666666667052,-14.748667389140662,-23.142514004497,-8.393846615356336,8.251332610859338,0.14251400449699858,-8.10881860636234,26.71611681085222,26.838671461759457,0.1225546509072366,14.290975858223565,14.220136558326073,-0.07083929989749116,9.476343790690104e-07,3.2099971064814816e-07,-6.266346684208623e-07,0.005269318689194075,0.0038381328063892134,-0.001431185882804862,1244.1133604935249,1239.8234935597948,-4.289866933730082,0.000125140959632938,0.00012693935561064918,1.7983959777111635e-06,4.3504474094307895e-05,4.019762398124376e-05,-3.3068501130641367e-06,0.9998313545662727,0.9998328630204079,1.5084541351573222e-06,0.10554940747113677,0.10554160190941385,-7.805561722917798e-06,0.9730853804831003,0.9730853804831003,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.8329411764705882,0.9278350515463918
jV4Pzz0Wz0Y_c0028_s002,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0028_s002_raw.wav,data/final/jV4Pzz0Wz0Y_c0028_s002.wav,17.5,17.5,0.0,16000,24000,55.24120575628403,55.37195473865172,0.13074898236769172,0.0,0.0,0.0,-23.02652196183461,-22.89577297946692,0.13074898236769172,-2.1737681182635082,-2.1042548595134316,0.7049742710120068,0.7084048027444254,0.0034305317324185847,0.2950257289879932,0.2915951972555746,-0.0034305317324185847,-23.113999239404148,-23.00137336021218,0.11262587919196676,0.1139992394041478,0.0013733602121810407,-0.11262587919196676,53.691850711698976,53.891398407060535,0.19954769536155936,20.852753843571108,20.791518119953487,-0.06123572361762086,3.7085396902901786e-06,3.6835443405877975e-06,-2.4995349702381043e-08,0.03176840962447917,0.022180483160572577,-0.00958792646390659,1237.715924084066,1206.659154287511,-31.056769796555045,9.383465934519983e-05,9.298353620408177e-05,-8.511231411180529e-07,0.00046170911133529583,0.00040767636650150654,-5.403274483378929e-05,0.9994444562293198,0.9994993400972945,5.4883867974697687e-05,0.09690820669561243,0.1051661405964351,0.008257933900822675,0.9999831788789386,0.9999831788789386,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.8906882591093117,0.8712871287128713
dpbp_pyVLK891zrE_c0040_s000,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0040_s000_raw.wav,data/final/dpbp_pyVLK891zrE_c0040_s000.wav,28.379375,28.379375,0.0,16000,24000,35.96957224280066,35.537977321463835,-0.4315949213368242,0.0,0.0,0.0,-25.396255664582704,-23.406979203982363,1.9892764606003404,-5.030599038078911,-1.5435326293471703,0.5470899470899471,0.5587301587301587,0.011640211640211673,0.45291005291005293,0.44126984126984126,-0.011640211640211673,-24.28928903651122,-22.44564820019732,1.8436408363139023,1.2892890365112208,0.5543517998026815,-0.7349372367085394,33.08932117821092,32.89473876309095,-0.19458241511997443,20.365656626503792,21.86344657463519,1.4977899481313983,-1.8555053116810183e-06,-1.614493936438765e-06,-2.410113752422533e-07,0.05776913667988052,0.039021507399429084,-0.018747629280451435,2192.7175433724833,2152.9904205503794,-39.727122822103865,0.00013100304622196414,0.00014596669924406153,1.4963653022097387e-05,0.007705705224222607,0.006294377857154811,-0.0014113273670677958,0.9921632917295554,0.993559655443601,0.001396363714045612,0.16767203794391206,0.16626774767474634,-0.00140429026916572,0.9987936150077356,0.9987936150077356,True,pipeline_asr,heuristic_fallback_with_transcript,0.9974554707379135,0.9836065573770493
dpbp_DafERYOvxEw_c0023_s000,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,data/raw_segments/dpbp_DafERYOvxEw_c0023_s000_raw.wav,data/final/dpbp_DafERYOvxEw_c0023_s000.wav,13.3799375,13.379958333333333,2.083333333224857e-05,16000,24000,43.90299038066183,43.94130623596952,0.03831585530769388,0.0,0.0,0.0,-24.127119378636333,-24.088803523328647,0.038315855307686775,-4.506079606238155,-3.8497354563659636,0.7146067415730337,0.7168539325842697,0.0022471910112359383,0.2853932584269663,0.28314606741573034,-0.0022471910112359383,-23.977266758342083,-23.919517367902746,0.057749390439337134,0.9772667583420827,0.9195173679027455,-0.057749390439337134,45.89609412950662,45.53918676617883,-0.3569073633277924,19.621039772398177,20.23906806696268,0.6180282945645033,4.178367483134147e-06,4.5346951062145185e-06,3.563276230803718e-07,0.04047091906903507,0.03339970458421265,-0.007071214484822418,1593.754026199666,1578.7246292698962,-15.029396929769746,0.00021929543734621048,0.00023344391797128477,1.4148480625074286e-05,0.00798895896915491,0.007222525650759051,-0.0007664333183958587,0.9917917455934987,0.9925440304312697,0.0007522848377710112,0.11595223001193318,0.11759071076968974,0.0016384807577565635,0.9999796911653037,0.9999796911653037,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
a7TJzv_1icU_c0027_s000,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0027_s000_raw.wav,data/final/a7TJzv_1icU_c0027_s000.wav,26.6,26.6,0.0,16000,24000,31.551657731043605,31.580530223188795,0.028872492145190165,0.0,0.0,0.0,-14.784197427674945,-23.311423419109246,-8.527225991434301,-0.46021694341877634,-8.955681059709384,0.582392776523702,0.5846501128668171,0.0022573363431150906,0.417607223476298,0.4153498871331829,-0.0022573363431150906,-14.758634153619795,-23.285552563084817,-8.526918409465022,8.241365846380205,0.285552563084817,-7.955813283295388,26.749636807188406,26.69137914704142,-0.0582576601469853,14.323980484256168,14.355742359399864,0.03176187514369566,-1.3653676312668879e-05,-5.079713979161771e-06,-8.573962333507108e-06,0.0033448355009232855,0.0024692290910780313,-0.0008756064098452542,1230.5423865821217,1228.1854884199947,-2.3568981621269813,0.0001033838845445585,0.00010335825075191276,-2.5633792645739792e-08,3.9540875513689986e-05,3.740440612772002e-05,-2.136469385969967e-06,0.9998570752399416,0.9998592373431202,2.1621031786045464e-06,0.10245748666616586,0.10244164100060096,-1.5845665564895306e-05,0.9685558782406799,0.9685558782406799,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.1772853185595568,0.2119205298013245
jV4Pzz0Wz0Y_c0033_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0033_s000_raw.wav,data/final/jV4Pzz0Wz0Y_c0033_s000.wav,14.8,14.8,0.0,16000,24000,61.7072904213186,60.10332136670178,-1.603969054616826,0.0,0.0,0.0,-22.580966056146092,-24.18493511076292,-1.603969054616826,-5.92569426258755,-7.132103226494603,0.6835699797160243,0.6551724137931034,-0.028397565922920864,0.3164300202839757,0.3448275862068966,0.028397565922920864,-21.954913543320348,-23.562840329533444,-1.6079267862130955,1.0450864566796518,0.5628403295334437,-0.4822461271462082,56.06464414346394,56.28264626261381,0.21800211914987244,16.65527179355854,17.052831884268315,0.39756009070977427,-1.1274621293351456e-05,-9.720776532147381e-06,-1.5538447612040751e-06,0.044857887917396484,0.03437638158730952,-0.010481506330086966,1367.1138092181116,1348.1723422518946,-18.94146696621692,0.00047441283034611057,0.00046240572080935094,-1.2007109536759622e-05,0.0008445663152507124,0.0007600004617375055,-8.456585351320693e-05,0.9986810208544032,0.9987775938174531,9.657296304987906e-05,0.11618773623110151,0.13091105055345573,0.014723314322354214,0.9998464589233559,0.9998464589233559,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9943820224719101,0.9743589743589743
pyVLK891zrE_c0042_s001,hi-IN,Do It Yourself,data/raw_segments/pyVLK891zrE_c0042_s001_raw.wav,data/final/pyVLK891zrE_c0042_s001.wav,22.6,22.6,0.0,16000,24000,36.74126948588291,36.21448320090167,-0.5267862849812417,0.0,0.0,0.0,-26.3331601182192,-25.46722967366631,0.865930444552891,-4.696065693270462,-2.7454028915753548,0.6069057104913679,0.5830013280212484,-0.0239043824701195,0.3930942895086321,0.4169986719787516,0.0239043824701195,-25.108071695963847,-24.443311416457714,0.6647602795061331,2.1080716959638472,1.443311416457714,-0.6647602795061331,34.69959469376751,33.86098191655375,-0.8386127772137613,21.63709442494874,22.721826782090957,1.0847323571422187,-5.998527054238108e-06,-5.422215194477092e-06,-5.763118597610157e-07,0.04637893081509801,0.03160054364346506,-0.014778387171632948,2001.0971387725856,1969.6266940373,-31.470444735285582,0.00013257484476804162,0.00014247513946840978,9.900294700368163e-06,0.002894759852524024,0.002203499625166983,-0.0006912602273570407,0.9969726653027082,0.9976540252353646,0.0006813599326563891,0.14058908681046675,0.14005384215876945,-0.0005352446516972975,0.9997149145941991,0.9997149145941991,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.7470288624787776,0.9178082191780821
dpbp_DafERYOvxEw_c0018_s000,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,data/raw_segments/dpbp_DafERYOvxEw_c0018_s000_raw.wav,data/final/dpbp_DafERYOvxEw_c0018_s000.wav,8.037375,8.037375,0.0,16000,24000,46.05917288396473,45.782986468290275,-0.27618641567445223,0.0,0.0,0.0,-23.421946237628063,-23.698132653302512,-0.2761864156744487,-4.436886635337995,-5.033437718741924,0.7191011235955056,0.7191011235955056,0.0,0.2808988764044944,0.2808988764044944,0.0,-23.050002067927256,-23.396421421759335,-0.3464193538320792,0.05000206792725592,0.39642142175933515,0.3464193538320792,48.80801416267703,48.62833816676539,-0.1796759959116443,18.985059602290068,18.66469493456059,-0.32036466772947847,7.3627768620526755e-06,8.3817855594566e-06,1.019008697403925e-06,0.01597595328617624,0.010818774204307187,-0.005157179081869053,1547.8052148226282,1521.749868678788,-26.055346143840097,0.0001687630072838735,0.00017069191928591272,1.9289120020392087e-06,0.005655883653050048,0.005510100995998171,-0.000145782657051877,0.994175353339666,0.994319207084716,0.00014385374504999326,0.10217091393849206,0.10215541294642858,-1.550099206348854e-05,0.9999837526969265,0.9999837526969265,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
a7TJzv_1icU_c0027_s001,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0027_s001_raw.wav,data/final/a7TJzv_1icU_c0027_s001.wav,11.2,11.2,0.0,16000,24000,37.31963594704918,37.515273402697844,0.19563745564866508,0.0,0.0,0.0,-15.14746704937183,-22.966482238550377,-7.819015189178547,-0.35078783992460494,-6.6578526730961,0.613941018766756,0.6219839142091153,0.008042895442359255,0.386058981233244,0.37801608579088475,-0.008042895442359255,-14.401323728479174,-22.270057625253237,-7.868733896774064,8.598676271520826,0.7299423747467628,-7.868733896774064,33.391517989367216,33.3328219599811,-0.058696029386112514,14.796679209447225,16.30862956545428,1.5119503560070537,-1.7132248197283063e-05,-6.278242383684431e-06,-1.0854005813598632e-05,0.008267088969282662,0.00590685169123248,-0.0023602372780501812,1304.7429912583736,1300.616143264324,-4.12684799404974,7.435173507189136e-05,7.900821377971073e-05,4.656478707819374e-06,6.391333984267924e-05,6.279292839901812e-05,-1.120411443661113e-06,0.9998617349250856,0.9998581988578215,-3.536067264109377e-06,0.10727302573005698,0.10738431490384616,0.00011128917378917802,0.981560904647257,0.981560904647257,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.06976744186046512,0.0
dpbp_jV4Pzz0Wz0Y_c0020_s000,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0020_s000_raw.wav,data/final/dpbp_jV4Pzz0Wz0Y_c0020_s000.wav,20.0143125,20.014333333333333,2.0833333334024928e-05,16000,24000,53.65520040502652,53.338308248272654,-0.31689215675386606,0.0,0.0,0.0,-22.674341283787662,-22.991233440541528,-0.31689215675386606,-3.988333056681137,-4.570891639746861,0.7001499250374813,0.697151424287856,-0.002998500749625266,0.2998500749625187,0.30284857571214396,0.002998500749625266,-22.66197099199209,-23.005771211366433,-0.34380021937434435,0.33802900800791136,0.005771211366432993,-0.33225779664147836,53.952742358583095,53.78697561364879,-0.16576674493430232,18.686008227106523,18.420341800794667,-0.26566642631185644,4.162670502983802e-07,4.812606263362819e-07,6.499357603790166e-08,0.030776108428429302,0.02169489979970983,-0.009081208628719473,1329.1010745580645,1290.5032403294463,-38.59783422861824,0.00015275443749937755,0.0001577356788679805,4.9812413686029324e-06,0.0008061764436049065,0.0007031538734713563,-0.00010302257013355021,0.9990410691188958,0.9991391104476607,9.804132876489735e-05,0.10517234924121406,0.1107790035942492,0.005606654353035145,0.9999868173655336,0.9999868173655336,True,pipeline_asr,heuristic_fallback_with_transcript,0.1503267973856209,0.5714285714285714
pyVLK891zrE_c0041_s000,hi-IN,Do It Yourself,data/raw_segments/pyVLK891zrE_c0041_s000_raw.wav,data/final/pyVLK891zrE_c0041_s000.wav,24.2999375,24.3,6.250000000207478e-05,16000,24000,38.84006353396275,38.59680801145357,-0.24325552250918037,0.0,0.0,0.0,-23.864698471872934,-25.267791239776237,-1.4030927679033027,-4.490507511539273,-5.409609496470406,0.588380716934487,0.5691358024691358,-0.01924491446535126,0.411619283065513,0.43086419753086425,0.01924491446535126,-22.720725752030788,-24.302509715655184,-1.581783963624396,0.2792742479692123,1.3025097156551837,1.0232354676859714,36.61354005427751,36.60064109899601,-0.01289895528149998,19.37419096033366,19.858181743305828,0.48399078297216747,-6.264753717135975e-06,-5.672177496597436e-06,-5.925762205385391e-07,0.05400513959216546,0.03682075345785733,-0.01718438613430813,2111.0902037369183,2079.5021930221988,-31.58801071471953,0.00010342517459729933,0.00010915151675364512,5.726342156345797e-06,0.004593929942638214,0.004136395358848875,-0.0004575345837893388,0.9953026448827645,0.9957544531243975,0.00045180824163293387,0.1511827970805921,0.15063091077302632,-0.0005518863075657798,0.9997921064767723,0.9997921064767723,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.7823529411764706,0.7603305785123967
dpbp_DafERYOvxEw_c0046_s000,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,data/raw_segments/dpbp_DafERYOvxEw_c0046_s000_raw.wav,data/final/dpbp_DafERYOvxEw_c0046_s000.wav,14.7994375,14.799458333333334,2.0833333334024928e-05,16000,24000,42.7375314714847,42.22216568135665,-0.5153657901280511,0.0,0.0,0.0,-23.489049785907397,-23.477837847980613,0.011211937926784543,-3.719007183937501,-3.5048770983939144,0.7058823529411765,0.7038539553752535,-0.0020283975659229903,0.2941176470588235,0.2961460446247465,0.0020283975659229903,-23.47503014803898,-23.437036397111488,0.03799375092749102,0.4750301480389787,0.4370363971114877,-0.03799375092749102,43.305940825357816,43.07196303823807,-0.23397778711974837,19.770042601969894,19.9729607495867,0.20291814761680627,2.5549132726750596e-06,2.8273612022944955e-06,2.7244792961943587e-07,0.02027589001087785,0.013721621039557767,-0.006554268971320082,1664.731251044647,1638.919528924304,-25.81172212034312,0.00017541959252030865,0.00017597945950235342,5.598669820447693e-07,0.004909449248929991,0.00492023249793126,1.0783249001268709e-05,0.9949151311585499,0.9949037880425665,-1.1343115983386554e-05,0.13119473879589633,0.1305482670761339,-0.0006464717197624259,0.9999871205259072,0.9999871205259072,True,pipeline_asr,heuristic_fallback_with_transcript,1.0,1.0
a7TJzv_1icU_c0019_s005,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0019_s005_raw.wav,data/final/a7TJzv_1icU_c0019_s005.wav,19.1,19.1,0.0,16000,24000,31.602538268126054,31.594939391098904,-0.007598877027149342,0.0,0.0,0.0,-14.516158383307026,-23.44549452960996,-8.929336146302933,-0.2198533123911222,-9.03482751136601,0.6116352201257862,0.610062893081761,-0.0015723270440252124,0.3883647798742138,0.389937106918239,0.0015723270440252124,-14.127533151046526,-23.053731769389902,-8.926198618343376,8.872466848953474,0.053731769389901984,-8.818735079563572,26.425100224935225,26.551008215086398,0.12590799015117327,14.296305070915903,14.410667018243952,0.1143619473280495,8.528145195926047e-08,-1.7042975567190226e-08,-6.823847639207025e-08,0.00671940572063377,0.004755668872403767,-0.0019637368482300034,1325.381373227017,1320.5312275832407,-4.850145643776386,0.00014979042026093438,0.00015141701076971833,1.6265905087839482e-06,9.194324250914976e-05,8.619674490517739e-05,-5.7464976039723725e-06,0.9997582663372299,0.999762386244325,4.119907095145869e-06,0.10819069304857622,0.10809336395519263,-9.732909338358575e-05,0.9610289321991334,0.9610289321991334,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.8690702087286527,0.9076923076923077
jV4Pzz0Wz0Y_c0028_s003,hi-IN,Vikas Divyakirti | Drishtikon,data/raw_segments/jV4Pzz0Wz0Y_c0028_s003_raw.wav,data/final/jV4Pzz0Wz0Y_c0028_s003.wav,17.8,17.8,0.0,16000,24000,53.813298036291116,53.278197881724225,-0.5351001545668908,0.0,0.0,0.0,-22.516243652523062,-23.05134380708996,-0.5351001545668979,-1.5075125188417315,-2.5405798859709794,0.7166947723440135,0.7099494097807757,-0.006745362563237767,0.28330522765598654,0.2900505902192243,0.006745362563237767,-22.277851679981485,-22.849021228860284,-0.5711695488787996,0.7221483200185155,0.15097877113971592,-0.5711695488787996,53.701238255545995,53.96913073078093,0.2678924752349374,21.00873113368133,20.510763921118983,-0.49796721256234733,-4.023541225476212e-06,-3.585386812017205e-06,-4.3815441345900674e-07,0.01753854705656866,0.012499755936638114,-0.005038791119930547,1143.9978497320915,1114.0192238570778,-29.978625875013677,4.8171252220842305e-05,5.0401814654001065e-05,2.2305624331587592e-06,0.0002864491342330367,0.0002486725872325435,-3.777654700049324e-05,0.9996653796135461,0.9997009255981136,3.5545984567564304e-05,0.07752538711849193,0.08094247924147217,0.0034170921229802476,0.9999804223366461,0.9999804223366461,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9628378378378378,0.9473684210526316
dpbp_pyVLK891zrE_c0035_s000,hi-IN,Do It Yourself,data/raw_segments/dpbp_pyVLK891zrE_c0035_s000_raw.wav,data/final/dpbp_pyVLK891zrE_c0035_s000.wav,19.119625,19.11970833333333,8.3333333332547e-05,16000,24000,37.53858088912387,36.97118981196343,-0.567391077160444,0.0,0.0,0.0,-23.227983228374697,-25.378997329028373,-2.1510141006536756,-4.738042023677299,-6.3611818765284065,0.631083202511774,0.6248037676609105,-0.006279434850863463,0.36891679748822603,0.3751962323390895,0.006279434850863463,-22.17696871687119,-24.529035810235566,-2.3520670933643757,0.8230312831288096,1.5290358102355661,0.7060045271067565,34.357388678804924,34.011783998008234,-0.34560468079668993,18.4899412046974,19.017815452499967,0.5278742478025684,2.4184497815869003e-06,2.865921494924794e-06,4.4747171333789387e-07,0.05386414277597083,0.036902235937915896,-0.016961906838054937,2121.5856133151506,2088.232357221061,-33.353256094089375,0.0001345006471536091,0.00013696077687984733,2.4601297262382424e-06,0.0030379676396239904,0.002425395631384998,-0.0006125720082389924,0.9968275317132225,0.9974376435917353,0.0006101118785127868,0.1587697925376254,0.15766421927257526,-0.001105573265050147,0.9995687686896696,0.9995687686896696,True,pipeline_asr,heuristic_fallback_with_transcript,0.008391608391608392,0.0
DafERYOvxEw_c0017_s001,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,data/raw_segments/DafERYOvxEw_c0017_s001_raw.wav,data/final/DafERYOvxEw_c0017_s001.wav,7.8,7.8,0.0,16000,24000,46.00921858386072,45.88673937151035,-0.1224792123503704,0.0,0.0,0.0,-23.47190053773207,-23.594379750082442,-0.12247921235037396,-5.219487343116934,-5.782156955921744,0.7461538461538462,0.7461538461538462,0.0,0.25384615384615383,0.25384615384615383,0.0,-23.04672223738009,-23.20801912278247,-0.16129688540237908,0.046722237380091514,0.2080191227824706,0.16129688540237908,48.05406065093484,48.33422988338167,0.28016923244683056,18.252413194615134,17.812222794160697,-0.440190400454437,1.669492477025741e-05,1.596923567290999e-05,-7.256890973474218e-07,0.015872664164317766,0.010830668059283337,-0.005041996105034429,1640.6260506994693,1613.7825408580838,-26.843509841385412,0.00011819218133040923,0.000115252928284112,-2.939253046297234e-06,0.005145879244747556,0.004927670994472165,-0.00021820825027539167,0.9947359285739219,0.9949570760772438,0.0002211475033219168,0.12197025486680328,0.12165607389856557,-0.00031418096823770947,0.9999918727990503,0.9999918727990503,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.9811320754716981,0.9444444444444444
a7TJzv_1icU_c0019_s002,hi-IN,Heart Anatomy,data/raw_segments/a7TJzv_1icU_c0019_s002_raw.wav,data/final/a7TJzv_1icU_c0019_s002.wav,26.3,26.3,0.0,16000,24000,29.165975256947373,29.111846580726723,-0.05412867622064965,0.0,0.0,0.0,-13.833262517622044,-23.135348820889096,-9.302086303267052,-0.7521091724191921,-9.609214373440665,0.5810502283105022,0.5764840182648402,-0.004566210045662045,0.41894977168949776,0.4235159817351598,0.004566210045662045,-13.775647421722992,-23.06815224516058,-9.292504823437588,9.224352578277008,0.06815224516057938,-9.156200333116429,22.973688833719002,22.884653038049684,-0.08903579566931796,13.081153345202852,13.526134447448433,0.4449811022455812,-4.29740876752614e-06,-1.5715198976156527e-06,-2.7258888699104873e-06,0.005759905408079639,0.004075945183193425,-0.0016839602248862138,1308.1396359143696,1304.6648360869249,-3.4747998274447127,6.752482925820902e-05,6.950549356722841e-05,1.9806643090193924e-06,7.361968105793389e-05,6.859612544021371e-05,-5.023555617720177e-06,0.999858855489684,0.9998618983809927,3.042891308702167e-06,0.10469593502889295,0.10463831546532847,-5.761956356448161e-05,0.953730322328188,0.953730322328188,True,faster-whisper:base,heuristic_fallback_with_local_asr,0.6818791946308724,0.7657142857142857
