id,language,raw_asr_text,final_asr_text,asr_char_similarity,asr_word_f1
dpbp_DafERYOvxEw_c0046_s000,hi-IN,اگر وہ نہیں ملتا time تو گھر پہر کچھ میں کچھ دا دا دیکالی ہے کافیس پینلے کے بیٹھیں کچھ پینس نوت کی جیے اور روز سوچیے کی آج کیا دن میری زندگی کو کسی رہزے کنتی بود کرتا ہے اگر کرتا ہے یعنی,اگر وہ نہیں ملتا time تو گھر پہر کچھ میں کچھ دا دا دیکالی ہے کافیس پینلے کے بیٹھیں کچھ پینس نوت کی جیے اور روز سوچیے کی آج کیا دن میری زندگی کو کسی رہزے کنتی بود کرتا ہے اگر کرتا ہے یعنی,1.0,1.0
a7TJzv_1icU_c0019_s005,hi-IN,اور لنگس میں یہ بلٹ جا کے ساف ہوگا کیسے ساف ہوگا اس میں اکسیجن ملا دیگے جائے گے جیسے اکسیجن ملا گیا وہ بلٹ ریڈ کلور کا ہو جائے گا ریڈی سو جاتا ہے اب وہ فھرہ میں سے آئے گا باپس اس راستے سے ایدار سے آئے گا بلٹ تو اس میں تو اکسیجن ملا ہے تو اس کو مریڈ کلور سے دیگھایں گے,اور لنگس میں یہ بلٹ جا کے ساف ہوگا کیسے ساف ہوگا اس میں اکسیجن ملا دیگے جہے جیسے اکسیجن ملایں گے وہ بلٹ ریڈ کلور کا ہو جہے گا ریڈی سو جاتا ہے اب وہ فھرہ میں سے آئے گا باپس اس راستے سے ایدر سے آئے گا بلٹ تو اس میں تو اکسیجن ملا ہے اس کو مریڈ کلور سے دیکھائیں گے,0.8690702087286527,0.9076923076923077
jV4Pzz0Wz0Y_c0028_s003,hi-IN,"کہ پرٹگریگری مانیں گے, سے دھانتگریپ سے مجھانتے ہیں کہ سابیت نہیں ہو سکتا, کہ مانیں گے, کش لوگ سندے ہیں کہیں جیسے دیوڑ ہیوں رہا, سندے ہیوڑی ہیوں ہیں وہ بھی اچھے ہیں, وہ خریج نہیں کر رہے ہیں, صرف یہ کہتے ہیں کہیں سے دوٹ ہے, میں سکپٹکل ہوں, میں ایک کلیریٹی نہیں ہیں اور جب کا کلیریٹی نہ ملے میں کیا سی مانیں گے.","کہ پرٹگریگری مانیں گے, سے دھانتگریپ سے مجھانتے ہیں کہ سابیت نہیں ہو سکتا, یہ مانیں گے, کش لوگ سندے ہیں کہیں جیسے دیوڑ ہیوں رہا, سندے ہیوڑی ہیوں, وہ بھی اچھے ہیں, وہ خریج نہیں کر رہے ہیں, صرف یہ کہیں گے میں سے دوٹ ہے, میں سکپٹکل ہوں, میں ایک کلیریٹی نہیں ہیں, اور جب کا کلیریٹی نہ ملے میں کیا سی مانیں گے.",0.9628378378378378,0.9473684210526316
dpbp_pyVLK891zrE_c0035_s000,hi-IN,khosya hai. khosya hai. khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya hai. Khosya,ھوสักھ ہوج میں میں نے ھوสักھ دان ھو دہ ہو ھو سے میٹی نہیں کر لیا ھوสักھ تھا لیکن میں نے اس ایریہ کو خوجن میں 10 سال لگایا تھا تو اتنا بھی بنجر نہیں ہو ھوสักھ تھا کہ میں اس میں اگر پھا بڑا ماروں تو کوئی فہصان نہ ہو گے Arwa Uga,0.008391608391608392,0.0
DafERYOvxEw_c0017_s001,hi-IN,ایک سی ایک بار سے پڑکی آیا کسکو لگا بجتا ویڈیہ کی دنیا کو رگولیٹ کرنے اچھا بنانے,ایک سی اے بار سے پڑکی آیا کسکو لگا بجتا ویڈیہ کی دنیا کو رگولیٹ کرنے اچھا بنانے,0.9811320754716981,0.9444444444444444
a7TJzv_1icU_c0019_s002,hi-IN,جو ہیڑھے میں بلٹ ہوتا ہے وہ کیا سیاتا ہے تو دیکھئے سریری سے جو بلٹ لیاتا ہے ہی نہ کوا یعنی سیرا لے کیا ہوتا ہے اس بلٹ میں اکسیجن نہیں ہوتا ہے جیس بلٹ میں اکسیجن نہیں ہوتا ہے اسے ہم لو بلو کلار سے دیکھاتے ہیں میلے رنگ سے تو چلیہم میلے رنگ کے مارکر کا پریوب کر رہے ایدھر سے بلٹ آیا ایدھر سے بلٹ آیا اب آپ بتایای اس BLUD کو جانیکہ کیولے کئی رفتا کی here سے BLUD آجہے گے اس میں,جو ہیڑھے میں بلٹ ہوتا ہے وہ کیسے آتا ہے تو دیکھئے سریری سے جو بلٹ لیاتا ہے ہی نہ کوا یعنی سیرا لیکی آتا ہے اس بلٹ میں آکسیجہ نہیں ہوتا ہے جیس بلٹ میں آکسیجہ نہیں ہوتا ہے اسے ہم لو بلو کلار سے دیکھاتے ہیں نیلے رنگ سے تو چلیہم نیلے رنگ کے مارکر کا پریوک کر رہے ایدھر سے بلٹ آیا ایدھر سے بلٹ آیا اب آپ بتا یہ اس بلٹ کو جانے کا کیوالے کئی راستا کی here रूत़ाँ ऐखायाे का अस्में,0.6818791946308724,0.7657142857142857
dpbp_jV4Pzz0Wz0Y_c0025_s000,hi-IN,نہیں ہے اور مانلیا تو کو نفسان کے بعد نہیں ہے تو کسٹ بنیفٹ انڈیلیسیز میں ایشفر کو ماننا ویتر بات ہے تو مانلیت ہیں اس کے مانا,نہیں ہے اور مانلیا تو کو نفسان کے بعد نہیں ہے تو کسٹ بنیفٹ انڈیلیسیز میں ایشفر کو ماننا ویتر بات ہے تو مانلیا تو اسے مانا,0.963265306122449,0.8727272727272727
dpbp_pyVLK891zrE_c0031_s000,hi-IN,اس کے بعد جمہ نے یہی بات بھسپیسپک پڑھڑالی تو ایک وقتی نے ایک لڑکیں نے میری امرکہ مزیج کیا کہ ایک واکہ آپ مجھے کتاب پڑھنے گوڑی جی تو میں نے کہا کہ آپ چھپیں گا کہ ہم پبڑیسر بننا چاہتے,بھس کے بعد جب میں یہی بات پسپھسپک پڑڑڈالی تو ایک وقتی نے ایک لڑکے نے میری امریکہ مجھے میسج کیا segue de bhe mge kitao ta p προenknu gudhi ge ve mi mgan Measure mge khaa는 fis,0.5310734463276836,0.35
dpbp_DafERYOvxEw_c0013_s000,hi-IN,تو ان میں سے ایک شکھر قبور بن گیا اسے مستر انڈیہ فلم بنائیں بندٹ کین بنائیں کتنا کمارل کیا ہے اری جابیت فلم پولیور بے بنائیں پچانڈی دیگانٹنٹے,تو ان میں سے ایک شکھر قبور بن گیا اسے مستر انڈیہ فلم بنائیں بندٹ کین بنائیں کتنا کمارل کیا ہے اری جابیت فلم پولیور بے بنائیں پچانڈی دیگانٹنٹے,1.0,1.0
a7TJzv_1icU_c0029_s001,hi-IN,מائو قادیم. بیچ کی ان مانспейسیوں کو ہم لو کیا کرتے ہیں? מائو قادیم. اور מائو قادیم آئی بیچ کا ہیسا ہے یہ جو دونوں بھاک کو اللہ کرتا ہے تو اللہ کرنے کے لئے ایک طرح کہیت یہ ہاد کو دو بھاگوں میں سپریٹ کر دیتا ہے اس لئے اسے ہم لو کیا کر دیتے ہیں سپتم کر دیتے ہیں یہ دو بھاگ میں باک دیتے ہیں ابہ اس بیچ میں لیکن کیا کر دیتے ہیں قادییک سپتم قادییک سپتم سپرٹ کر دے تھا اس نے یہ سے کیا کہتے سپٹم کہتے ہیں یہ سپرٹ کر دیادو بھان میں,MIO CARDIM. BHKIN MAN SPACION. کو ہم لو کیا کرتے ہیں? MIO CARDIM. اور MIO CARDIM. آئی BHKIN. کیا ہصہ ہے? یہ جو دونوں بھاکہ اللہ کرتا ہے. تو اللہ کرنے کے لئے ایک طرح کا کہیے تو یہ ہاد کو دو بھاگوں میں SEPR��یٹ کر دیتا ہے. اس لیے اسے ہم لو کیا کر دے SEFTAM. یہ دو بھاگ میں باک دیتا ہے. اپا اس BHKIN. کیا کر دیتا ہے? CADY EXCEPTAM. کادییک سپطم سپریٹ کر دیا تھا اسھی کے کیا کہتے سپطم کہتے ہیں تو یہ سپریٹ کر دیا دو بھان میں,0.02912621359223301,0.5948717948717949
jV4Pzz0Wz0Y_c0032_s000,hi-IN,پھر جا ہر آرگومنت کی بات کریں گے تو اس کو بچانہ بڑا مشکل ہوئے تھا بہا ہAPR کیوں کہ اس نے ایک دفیقل تارگومنت سے کس سگونا ایشفر کو بچانہ بڑا مشکل ہے اور لگھوں سبیدھر موم میں ایشفر سگونا ہے,"پر ج Almost, guess what is the reason the argument takes place wound louder or bigger than the figure of the body because of some huge argument that n pr and this the hospital which itself is a",0.164021164021164,0.0
pyVLK891zrE_c0018_s000,hi-IN,"Prativa, kai vat arjit hooti hai. Vuaapke privesh par nirvar karti hai. Aapke aas paske, Logo pr nirvar karti hai. Aapke sa samaj mein jeera hai. Aapke sa parivar mein hai. Aapke hai, haar, Angan ka privesh ka ek sa hai. In saap mein bhi aap naris hooti hai. Deer deer hai na? To, mainne bhajpan saap mein pita ko saajbadi, Angolan.","Prativa, kai vat arjit hooti hai. Vuaapke privesh par nirvar karti hai. Aapke aas paske, Logo pr nirvar karti hai. Aapke sa samaj mein jeera hai. Aapke sa parivar mein hai. Aapke hai, kaar angan ka privesh ka ek sa hai. In saap mein bhi aap naris hooti hai. Deer deer hai na? To, mainne bhajpan saap mein pita ko saamaj badi andolan.",0.9858712715855573,0.944
DafERYOvxEw_c0025_s003,hi-IN,اور just نے نے creativity ko hi mardiyar Sir mordat machine salka hai ka insan,و جس نے نے கிریٹیویلی کو ہی ماردیا صرف وہ بادمشن سلکا ہے کہ انسان,0.26573426573426573,0.12903225806451615
dpbp_a7TJzv_1icU_c0025_s000,hi-IN,دیکھیں آپ سبھی پرکار کے مارگ کو اور سبھی پرکار کے والگ کو سامل کی جیے دیکھی آپ کا کنسب کیل ہے کہ نہیں ہیں گھینہ کا وامتلاوٹہ محاسیرا محاسیرا سے آئے گا کہہ جائے گا محاسیرا گاہینا آلند,دیکھیں آپ سبھی پرکار کے مارگ کو اور سبھی پرکار کے والگ کو سامل کی جیے دیکھیں آپ کا کنسب کیل ہے کہ نہیں ہیں گھینہ کا وامتلاوٹہ محاسیرا محاسیرا سے آئے گا کہہ جائے گا محاسیرا گاہینا آلند,0.9972602739726028,0.9743589743589743
jV4Pzz0Wz0Y_c0027_s000,hi-IN,"வیلیم جمی سے مبتکیں, کہشفر حیریم سابت نہ کر پہیں ہیں نہ کر پہیں گے پر جب سابت نہ یہ ہو رہا ہے, نہ ہو رہا ہے","வیلیم جمی سے مبتکیں, کہشفر حیریم سابت نہ کر پہیں ہیں نہ کر پہیں گے پر جب سابت نہ یہ ہو رہا ہے, نہ ہو رہا ہے",1.0,1.0
dpbp_pyVLK891zrE_c0024_s000,hi-IN,"And now I have written a book. I have read the history of UPSC, the social sciences, the arts, the myths, I have written the wisdom, then I can't write a story. And I have written a story about the people who are preparing for UPSC's life. And my different types of music started here that when I wrote a book, I was so excited to know about it.","And now I have written a book. I have read the history of UPSC, the social sciences, the arts, the myths, I have written the wisdom, then I can't write a story. And I have written a story about the people who are preparing for UPSC's life. And my different types of music started here that when I wrote a book, I was so excited to know about it.",1.0,1.0
DafERYOvxEw_c0034_s000,hi-IN,انسان کو انسان بنے رہے ہیں کہ یہ کم سے کم دو دین ایسے رشتے چاہی ہوتی جا وہ پوری طرح سے صحاج بھو کر نہےسے کہ جا وہ اس کو پڑا نہ لگا نہ پڑے,انسان کو انسان بنے رہے ہیں کہ یہ کم سے کم دو دین ایسے رشتے چای ہوتیں جہا وہ پوری طرح سے صحاج بھو کر نہےسے کہ جہاں اس کو پڑا نہ لگا نہ پڑے,0.9708029197080292,0.8732394366197184
a7TJzv_1icU_c0030_s000,hi-IN,بیچ کے مسلس کو کیا کہتے ہیں معکடیم تو ہٹ کی پر تھیل ہٹ کے چیمبر کی تنے چار سنگ گیاں پلکو ہٹ کا یہ والا ہیسہ یعنی جو داہینا آلند ہے,بیچ کے مسلس کو کیا کہتے ہیں معکடیم تو ہٹ کی پر تھیل ہٹ کے چیمبر کی تنے چار سنگ گیاں پلکو ہٹ کا یہ والا ہیسہ یعنی جو داہینا آلند ہے یہ د,0.9811320754716981,0.9696969696969697
dpbp_jV4Pzz0Wz0Y_c0007_s000,hi-IN,جو کہتا کہ نہیں ہے اس کے اوپر دو بڑھر اور پروف نہیں آنا سے ہے مسلن اگر میں آپ سے کہوں کی آپ کی اور میرے بھیج میں λال پرکاش کی رہے ہیں کی آپ کو دیکھ رہے ہیں آپ کہیں گے نہیں دیکھ رہے ہیں اور اگر میں کہوں کی مجھے دیکھ رہے ہیں,جو کہتا کہ نہیں ہوں اس کے اوپر دبڑھن اور پروف نہیں ہا نا سے یہ مسلم اگر میں آپ سے کہوں کی آپ کی اور میرے بیچ میں λال پرکاش کی رہے ہیں کی آپ کو دیکھ رہی ہے آپ کا نہیں دیکھ رہی ہے اور اگر میں کہوں کی مجھے دیکھ رہی ہے,0.3623853211009174,0.7747747747747747
dpbp_pyVLK891zrE_c0014_s000,hi-IN,இہاں پر بات ہے کہ کیا میں یوبیسے فیل ہو گیا تھا نہیں جب آپ کسی ہاکی کے پلیر کو کركیٹ کے میدان میں اُطار دیں گے اور اس سے کہیں گے رنی بنہا پاہ رہے ہو یا اوٹ ہو جائرے ہو یا تم تو خراپ پلیر ہو یا تم اے تو کھلا نہیں آتا ہے بہی مرے ہاتھ میں ہاکیسٹک دونہ پھر دکھو گول,இہاں پر بات ہے کہ کیا میں یوبیسے فیل ہو گیا تھا نہیں جب آپ کسی ہاکی کے پلیر کو کركیٹ کے میدان میں اُطار دیں گے اور اس سے کہیں گے رنی بنہا پاہ رہے ہو یا اوٹ ہو جائے رہے ہو یا تم تو خراپ پلیر ہو یا تم تو کھلا نہیں آتا ہے بہی مرہات میں ہاکیسٹک دونہ پھر دکھو کوگول,0.9520153550863724,0.9312977099236641
DafERYOvxEw_c0027_s001,hi-IN,اپنی پیسے کا اس سے مل کیسے کرنے پیسا کم آگے کیسے سیل کرنے کیسے انvest کرنے کیوں کی وہ اس ماملے میں آپ کا مقابل کو ایترنی پائے گا,اپنی پیسے کا اس سے مل کیسے کرنے پیسا کم آگے کیسے سیل کرنے کیسے انvest کرنے کیوں کی گو اس ماملے میں آپ کا مقابل کوئی ترنی پائے گا,0.9765625,0.9
a7TJzv_1icU_c0023_s010,hi-IN,"بایا,الند, دوسرا ہو گیا, بایا, نہیں لیتین ہو گیا, تیکی در سے بھی ہو گیاں, اس سے آنے کا, پیانا دیکی دیام سے, اور اگر باہری ناس کو بھی لیجے گا, تو چاکھ توی در ہو جائے گا, چاکھ توی در ہو جائے گا, تو دھیڑے دھیڑے ہمسان کیا بلھا رہا ہے, پیلے آپ کو چاکھ چیمبر بطائیں, پھر چھے راستے بطائیں, اب آتھ راستا دیکیے, پیلے راستا, محا سیرا. یہاں سے بلد ہے. محا سیرا پہلا. داہینا اللیند دوسرا.","بایا,الند, دوسرا ہو گیا, بایا,نی,لی,تین ہو گیا,تے کی در سے بھی ہو گیاں,یسا آنے کا, پییاں دیکھیں دیم سے, اور اگر باہری ناس کو بھی لیجے گیا,تا چاکھ توی در ہو جائے گیاں,تا دھی رہا ہمسان کیا بلہا رہا ہے, پہلے آپ کو چاکھ چیمبر بتایں, پھر چھے راسھتے بتایں, اب آتھ راسھتا دیکھیاں, پہلا راسھتا, مہا سیراہ, یا سے بلٹ ہے, مہا سیراہ, پہلاہ, Dahina Alind Dusra",0.30346820809248554,0.5477707006369427
jV4Pzz0Wz0Y_c0034_s000,hi-IN,"نرگوں نے ایشفر لوجی کلی کنسستنٹ, اسو خارج کرنا بڑا بشکلی کیونکی, آپ کوش بطائیں نہیں رہا اسکم ہے کیا ہے, نیتی نیتی کہیں کہیں کہ وہ ایسا بھی نہیں ہے بیسا بھی نہیں ہے, آپ کوش بطائیں نہیں تو فنزیں گے ایکن آپ نیتی نیتی کے ماتجم سے آپ اس کو انڈسکری بےبل بطارے ہیں","نرگوں نے ایشفر لوجی کلی کنسستنٹ, اسو خارج کرنا بڑا بشکلی کیونکی, آپ کوش بطائیں نہیں رہسک میں کیا ہے? نیتی نیتی کہیں کہ وہ ایسا بھی نہیں ہے, بیسا بھی نہیں ہے آپ کوش بطائیں نہیں تو فنزیں گے ایکن آپ نیتی نیتی کے ماتجم سے آپ اس کو انڈسکری بےبل بطارے ہیں",0.8955823293172691,0.9454545454545454
pyVLK891zrE_c0016_s000,hi-IN,آپ کو اپنا مولد ہوننا یہی اصل میں جیبان کی یاترا ہے میں کس کام کے لیے بنا تھا یا میں کس کام میں دکچھ ہو سکتا ہوں میں کس سے تطتو ہوگے نا جو مجھے پریریت کریں گے اور مجھے اس کام کے لیے حنارمن دبانا دیں گے یک میں نہیں مانتا ہوں کی پر تیبھا کوئی جنمجات,آپ کو اپنا مولد ہوننا یہی اصل میں جیبان کی یاترا ہے میں کس کام کے لیے بنا تھا یا میں کس کام میں دکچھ ہو سکتا ہوں میں کس سے تطتو ہوگے نا جو مجھے پریریت کریں اور مجھے اس کام کے لیے حنارمن دبانا دیں گے اگه میں نہیں مانتا ہوں کی پرٹی بھا کوئی جنمجات,0.7154471544715447,0.94017094017094
a7TJzv_1icU_c0026_s001,hi-IN,اب یہ کون سے والب کو پارکھ کرے گا پلمونری والب کی کی پھپڑا میں جا رہے والب لگا نہ جانی پلمونری والب یہ ناس کا نام کیا پھوس پھوس بھمینی کہا گیا پھپڑا میں پھپڑا سے آئے گا کہاں پر پھوس پھوس ل سیرا پھوس پھوس سیرا کے بھا بایا آلیند یعنی لفٹ اٹریم,اب یہ کون سے والب کو پارکھ کرے گا پلمونری والب کی کی پھپڑا میں جا رہے والب لگا نہ جانی پلمونری والب یہ ناس کا نام کیا پھوس پھوس بھمینی کہا گیا پھپڑا میں پھپڑا سے آیا گا کہاں پر پھوس پھوس لسیرا پھوس پھوس سیرا کے بھا بایا آلیند یعنی لفٹ اٹریم,0.9896049896049897,0.9541284403669724
jV4Pzz0Wz0Y_c0009_s001,hi-IN,ٹھیک بیسی اگر آپ کو ایشفر ربشواز ہے اور کسی کو نہیں ہیں تو سابیٹ کرنے کی زمیدری کس کی ہے جدا وگر رہا ہے جدا وگر نہیں کر رہا ہے,ٹھیک بیسی اگر آپ کو ایشفر ربشواز ہے اور کسی کو نہیں ہیں تو سابیٹ کر دیکھ زمیدری کس کی ہے جدا وگر رہا ہے جدا وگر نہیں کر رہا ہے,0.9761904761904762,0.9354838709677419
pyVLK891zrE_c0037_s000,hi-IN,میں یہی ماانتا ہوں کہ جزدیناپ نے اپنا مول دھون لیا اس دیناپ کے لئے راست آسان ہو سکتا ہے اور دوسری بات سنگرس کو کافی وکٹیموں کے مطیکھیئے آپ کا منزج جتنا بیرات ہوگا باست,میں یہی ماانتا ہوں کہ جزدین آپ نے اپنا مول دھون لیا اس دین آپ کے لئے راست آسان ہو سکتا ہے اور دوسری بات سنگرس کو کافی وکٹیموں کے مطیکھی آپ کا منزج جتنا بیرات ہوگا باوس,0.9700598802395209,0.8648648648648649
a7TJzv_1icU_c0031_s002,hi-IN,پیس میں کر کہاں لگایا جتا ہے تو یہ داہی نہ ہے داہی نہ اوپر کہیں سے ہے تو اولیت داہی نہ اولی نہیں رائٹ اٹریم پر لگایا جتا ہے پیس میں کر مصین اپریشن کر کے ہوت کی اپریشن کو ہم بیپاس سرجری کرتے ہیں بیپاس سرجری اور ایک ٹیشٹ ہوتا ہے ہوت کے لیے دو ٹیشٹ یاد رکھی گیا ٹرید مائل ٹیشٹ اور ایک ایسی جی ایسی جی بھی بتا دیں گے tautraid mal taste ho tauta hai sanya,پیس میں کر کہاں لگایا جتا ہے تو یہ دہینہ ایسا ہے تو ایلد دہینہ ایلین یعنی رائٹ ایٹریم پیل لگایا جتا ہے پیس میں کر مصین اپریشن کر کے ہوت کے اپریشن کو ہم بیپا سرجری کرتے ہیں بیپا سرجری اور ایک ٹیشٹ ہوتا ہے ہوت کے لیے دو ٹیشٹ یاد رکھی گیا ٹرید مائل ٹیشٹ اور ایک ایسی جی ایسی جی بھی بتا دیں گے To trade my taste ho tchao sa na,0.7946428571428571,0.7435897435897435
jV4Pzz0Wz0Y_c0026_s001,hi-IN,امریکن سائکולوجی کے فضر مانے ہی ہی ہیں اور ویلیم جیمس پر بودھے کا بیسر ہمیں دفتا ہے چاہی بودھے نے کہاہا کہ آتما نہیں چیتنا کی قپروا ہے ایسٹی مفکنشرسن سے یہ بات جیمس نے میں کہیں,امریکن سائکולوجی کے فضر مانے جاتے ہیں اور ویلیم جیمس پر بودھے کا بیسر ہم دفتا ہے چاکہ بودھے نے کہاہ کی آتما نہیں چیتنا کی قپروا ہے ایسٹی مفکونشیس نے سی یہ بات جیمس نے میں کہیں,0.9344729344729344,0.7894736842105263
pyVLK891zrE_c0009_s002,hi-IN,"جدிرا کو یہ محسوس ہو گیا, یہ آپ کے سامنے, بالکل 3 بیتھے بھر کے اوچھے منچھ پر خڑا وقتی بالکل آپ کے جیسا ہے, بالکل سادھا رہن ہے, یہ آپ سے کمتر ہے, وہی وقتی آپ کو پریریت کرتکتا ہے اور آج آپ کے سامنے آپ سے کمتر وقتی خڑا ہے, آپ نے ابھی مان کے چلیے. میں نے UPC کی تیاری کے لئے میں دلگ گیا تھا اور بھی ہار جارکھا نوتر پڑھے میں پیدا ہونے والا ہر لگا","جدிرا کو یہ محسوس ہو گیا, یہ آپ کے سامنے, بالکل 3 بیتھے بھر کے اوچھے منچھ پر خڑا وقتی بالکل آپ کے جیسا ہے, بالکل سادھا رہن ہے, یہ آپ سے کمتر ہے, وہی وقتی آپ کو پریریت کرتکتا ہے اور آج آپ کے سامنے آپ سے کمتر وقتی خڑا ہے, آپ نے ابھی مان کے چلیے. میں نے UPC کی تیاری کے لئے میں دلگ گیا تھا اور بھی haar جارکھا نوتر پڑھے میں پیدا ہونے والا ہر لگا",0.9895366218236173,0.9878048780487805
dpbp_a7TJzv_1icU_c0020_s000,hi-IN,اب بتے یہ یہ تو آگی آپ کا نیلے میں ایسا ریالیند میں Keb Saidwale Left Saidwale Ali Neummei آگیہ جب یہ Left Saidwale Ali Neummei آگیہ تو یہ اس کو کیا کرے گا نیچے گی را دے گا جس اپ دیکھیں مالی جی یہ مارکہ رہے اور یہ میرے اس پہ ہے تو اس کو چھڑے گیسے نیچے گیر گیاں جاں پہ کیوں کی وال بھی کی در کھول رہے ہیں,"اب بتے یہ یہ تو آگی آپ کا نیلے میں Sorry, Alinda میں keep sidewale, left sidewale Alinda میں آگیا جب یہ left sidewale Alinda میں آگیا تو یہ اس کو کیا کرے گا نیچے گیرا دے گا جہ سے اب دیکھیں نہ, ما لی جہ یہ مارکہ ہے اور یہ میرے اسپے ہے تو اس کو چھڑے ہیں سے نیچے گیر گیاں یہاں پہے",0.5763888888888888,0.583941605839416
jV4Pzz0Wz0Y_c0028_s001,hi-IN,تو جب سابیث ہوگی نہیں ہیں تو پکہ تب دیکھیں تو پکھلی بھی ماننا چاہاں ہوں میں مانوں,تو جب سابیث ہوگی نہیں ہیں تو پکہ تب دیکھیں تو پکھلی بھی ماننا چاہاں ہوں میں مانوں,1.0,1.0
pyVLK891zrE_c0008_s001,hi-IN,جو دے ہاتھ فلکہ فلکہ کہ آپ کو اپنی سفلتا کی کہانی بتا رہا ہو جو اصادہارن بھکھنے کا بے مطلب پریاز کر رہا ہو ہمانتے یہی مٹیوٹ کرے گا لیکن مٹیوٹ آپ کو وہ کرتا ہے جو بلکل آپ کے جیسان ہو,جو دے ہاتھ فلکہ فلکہ کہ آپ کو اپنی سفلتا کی کہانی بتا رہا ہو جو اصادہاراں دکھنے کا بے مطلب پریاز کر رہا ہو ہمانتے یہی مٹیوٹ کرے گا لیکن مٹیوٹ آپ کو وہ کرتا ہے جو بلکل آپ کے جیسان ہو,0.9834254143646409,0.9534883720930233
a7TJzv_1icU_c0024_s000,hi-IN,اب پھرہ سے آئے گا تو یہاں چاٹھ تھا دیکھے کن کن پھس پھس سیرا ایک ہو بایا آلین دوٹھ ہو بایا نہیں لے ٹینھ تھو اور مہد ہم نہیں چاٹھ ہو تو چاری دھر بھی ہو گیا تو یہ دھیڑھیڑھ کر کے راستہ بھلانہ پڑے گا ہٹ میں کتنے چمر چار ایک دو ٹین چار ایسایڈ میں کتنے والگے دوٹھ ہو ایسایڈ میں بھی دوٹھ ہو تو ہٹ میں کتنے والگ چارم,اب پھرہ سے آئے گا تو یہاں چاٹھ تھا دیکھے کن کن پھس پھس سیرا ایک ہو بایا آلینگ دوٹھ ہو بایا نہیں لے ٹینھ تھو اور مہد ہم نہیں چاٹھ ہو تو چاری دھر بھی ہو گیا تو یہ دھیڑھیڑ کر کے راستہ بھلانہ پڑے گا ہٹ میں کتھ نے چمر چار ایک دو ٹین چار ایساعد میں کتھنا والگے دوٹھ ہو ایساعد میں بھی دوٹھ ہو تو ہٹ میں کتھ نے والگ چارم,0.6558966074313409,0.8918918918918919
jV4Pzz0Wz0Y_c0010_s000,hi-IN,ایک لوگیل امجنیشن کے روپ میں یہ ماننا بہت اجیب نہیں ہے کہ اس پورسان سارگے پیچھے کوئی پر امشکتی ہو سکتے ہیں ہونی چاہی,ایک لوگیل امجنیشن کے روپ میں یہ ماننا بہت اجیب نہیں ہے کہ اس پورسان سارگے پیچھے کوئی پر امشکتی ہو سکتے ہیں ہونی چاہی,1.0,1.0
dpbp_pyVLK891zrE_c0026_s001,hi-IN,"پکاتہ اوکاتہ نہیں ہے. تو یہاں سے سروعة, مجھے رجبت کیا, کس نے کہاں حندگی کتاب کا ناماگریجی میں ہے. کسین کا تمراں نامی ہے, اجیب ہے, نیلوط پلمنال ٹائکہ. تو... مجھے لگا بھائی, یہ میرا سنگر سے ہے. 9 دن میں کہانی دکلی, upanias دکلییاں, رائٹر ہونی پارے ہیں. Fasawahayah.","پکاتہ اوکاتہ نہیں ہے. تو یہاں سے سروعة, مجھے رجبت کیا, کس نے کہاں حندگی کتاب کا ناماگریجی میں ہے. کسین کا تمراں نامی ہے, اجیب ہے, نیلوط پلمنال ٹائک کا. تو... مجھے لگا بھائی, یہ میرا سنگر سے ہے. 9 دن میں کہانی دکلی, upanias دکلییاں, رائٹر ہونی پارے ہیں. Fasawah hai.",0.9798387096774194,0.9423076923076923
a7TJzv_1icU_c0033_s000,hi-IN,یعنی ایک بار میں ایک بار جب ہٹ پمپ ہو آتا کتنا ml TensorFlow ingswhile surrendered ایک میناٹ میں کتنی بار دھہاٹا ہے بہت تربار یعنی ایک میناٹ میں کتنی بلٹ پمپ کر دیا ہوگا ایک بار پمپ کر گہتا صٹھورا ml تو ایک میناٹ میں بہت تربار پمپ کر گگہتا یہاں سے گڑا کر دیجی یہاں ہا جگا نیکل یہ اس کو,یا نی Ilzngому انی ایک البار��다 ایک بار جY، ہواد plum implementation ashi ki تن . اس پμο ی En m Tin 不 De jong pho en s,0.16541353383458646,0.0879120879120879
