final_path,language,source_title,previous_emotion,emotion,style,emotion_confidence,emotion_score_margin,emotion_review_required,emotion_evidence,normalized_transcript
data/final/DafERYOvxEw_c0027_s001.wav,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,concerned,concerned,formal,0.44,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=thoughtful', 'concerned+0.7:2 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.58wps']",اپنی پیسے کا اس سے مل کیسے کرنے پیسا کم آکے کیسے سیل کرنے کیسے انویس کرنے کیوں کی گو اس ماملے میں آپ کا مقابل کوئی ترنی پائے گا.
data/final/a7TJzv_1icU_c0032_s005.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.53wps', 'excited+0.15:high peak=-0.6dBFS']",آپ آپ جرا بتای یہ پاچھ لیٹر کا گیلم دیکھیں ایتنا بڑا ہوتا ہے اہم لو کا بلٹ اہم لو کا سوچھ رہا جو اور ہوت ہوتا ہے اہم کاف کے براپورتنا چھوتا آپ کے منم میں کس بڑھا ہلیں ہوتا ہے جو یہ تیچوی بھوتا لவا میں 300 گرام کا ہوتا ہے ہوتا ہے 390 گرام یعنی 5000 گرام یعنی 5000 AML یعنی 5000 لیٹر کچھ سے آنڈ گیا تو رہوں نمبر ہے کلکوںوں پھر کی لرہ ہے میں پھر کی نہیں لرہ ہے سمجھے دیان سے کوئیسے ہوتا ہے ایک دن باری کی سے سمجھے دن.
data/final/a7TJzv_1icU_c0031_s003.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.98wps', 'excited+0.15:high peak=-0.7dBFS']",ہوت جب پوری طرح کم نہیں کرتا ہے تو ایک آدمی کا ہوت نکال کے دوسری آدمی میں لگایا جا سکتا ہے اس گھٹنا کو سب سے پہلے کریشن برناد نے کیا تھا پہلا ہوت Transprahlan کرنے کا کام کس نے کیا Dr. Khrishan Birnaad نے کیا تھا تو یہ پیس میں کا سمجھ میں آگے اب جرا دھہندی جی جیسے νیلے کیا کرتا ہے ہوت کو اسے پمپ کرتا ہے.
data/final/a7TJzv_1icU_c0019_s005.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.40wps', 'excited+0.15:high peak=-0.2dBFS']",اور لنگس میں یہ بلٹ جا کے ساف ہوگا کیسے ساف ہوگا اس میں اکسیجن ملا دیگے جائیں گے جیسے اکسیجن ملایں گے وہ بلٹ ریڈ کلور کا ہو جائیں گے ریڈی سو جاتا ہے اب وہ فھرہ میں سے آئے گا واپس اس راستے سے ایدار سے آئے گا بلٹ تو اس میں تو اکسیجن ملا ہے اس کو مریڈ کلور سے دیکھائیں گے.
data/final/a7TJzv_1icU_c0019_s002.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.38wps', 'excited+0.15:high peak=-0.8dBFS']",جو ہیڑھے میں بلٹ ہوتا ہے وہ کیا سیاتا ہے تو دیکھئے سریری سے جو بلٹ لیاتا ہے ہے نہ کہا یعنی سیرا لیکی ہوتا ہے اس بلٹ میں عکسیجن نہیں ہوتا ہے جیس بلٹ میں عکسیجن نہیں ہوتا ہے اسے ہم لو بلو کلور سے دیکھاتے نیلے رنگ سے تو چلی ہم نیلے رنگ کے مارکر کا پریوک کر رہے ایدھر سے بلٹ آیا ایدھر سے بلٹ آیا اب آپ بتایای اس بلٹ کو جانی کا کیول ایک ایر افتاکی یہاں سے بلٹ آ جائے گئے اس میں.
data/final/a7TJzv_1icU_c0029_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.00wps', 'excited+0.15:high peak=-0.4dBFS']","مائو قادیم بیچ کی من rätt مسبيسیوں کو ہم لککہ کر تھے مائو قادیم اور مائو قادیم آئی بیچ کا حصہ ہے جے جا اگیے دونوں بھاک چاہلا کرتا ہے اگر آپ کھر نے کلئے ایک طراق کئی تو یہ بھاگ وڑ کو دو بھاغوں میں سیپریٹ کر دے ایسیں ہم لکک کہتے سپتم کر دے یہ دو بھاگ میں باک دیتے ہیں اب ہے اس بیچ ک brutal کہتے ہیں کا دی hotels سپریٹ کر دے کیا کہتے ہیں, سeptam کہتے ہیں, یہ سеперٹ کر دیا 2 بھان میں."
data/final/a7TJzv_1icU_c0031_s002.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.89wps', 'excited+0.15:high peak=-1.2dBFS']",پیس میں کر کہاں لگایا جتا ہے تو یہ داہینہ ایسا ہے تو اہلید داہینہ اہلینی رائٹ ایٹریم پے لگایا جتا ہے پیس میں کر مسین اپرےشن کر کے ہوت کی اپرےشن کو ہم بیپا سرجری کرتے ہیں بیپا سرجری اور ایک ٹیشٹ ہوتا ہے ہوت کے لیے دو ٹیشٹ یاد رکھی گیا ٹرید مائل ٹیشٹ اور ایک ایسی جی ایسی جی بھی بتا دیں گے تو ٹرید مائل ٹیشٹ ہوتا ہے سنیا.
data/final/a7TJzv_1icU_c0033_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.80wps', 'excited+0.15:high peak=-0.3dBFS']","آپ دیکھیں کہ یہ کچھ نہ آگa لگا بہت پاچھ لیٹھا رہے گا یعنی پورے سریر کے بلٹ کو پوم پھونے میں کتنا time لگتا ہے ایک مینٹ لگتا ہے بہت تر بار لگتا ہے اسی لیے doctor جو اتا ہے آپ کے دھڑھ کنوں کو دیکھتا ہے کہ ٹھیک اس پیٹھ سے دھڑھ کرا ہے کہ نہیں وانا بلٹ کو اکسی جنےٹھ ہونے میں time لگ جائے گا ایسا مچھ سو جیگا کہ یہ کھیں پاہ بلٹ آتا ہے 1,2,2,1."
data/final/a7TJzv_1icU_c0005_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.70wps', 'excited+0.15:high peak=-0.3dBFS']",ویڈیگلس اور یہ رائٹ ویڈیگلس دونوں same بنتے حالکی حالکی ہم کو یہ کریفس سے دیکھنے میں نہیں لگر ہے کی same ہوگا آپ اپنے ایس آپ سے جب بنائیں گے تو same بنائیں یہ جو بائیہ νیلہ ہوتا ہے یہ موتا ہوتا ہے اس کی جو پراث ہوتی ہے یہ کافی موتی ہوتی ہے اب ہی یہ جو دائینا νیلہ ہوتا ہے اس کی پراث پتلی ہوتی ہے جیس مگہ سے یہ ہات لگتا ہے کی جو کا ہو گا ہے تو لڑھے جب بناتے ہیں نہ توی اس کو جھکا دیتے ہیں اس لیگر بڑ ہو جاتا ہے یہ ہو گیاں آپ کا نیلے آئیے بھی نیلے نیچلہ ہی.
data/final/a7TJzv_1icU_c0023_s009.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.32wps', 'excited+0.15:high peak=-0.2dBFS']",تھی آپ سمجھ میں آپ بلٹگ میں تو ہم آپ کو وہ جب ہوت بتا ہے تھی آپ کو بتا ہے تھی ہوت کے اندر چھے ہی سا ہوتا ہے بہتہ چیمبر چا رہتے ہیں لیکن چھے جب بلٹ جائے گا کہاں کہاں کہاں دیکھیں تو داہینا آلیند پیلا داہینا نہیں لے دوسرا آپ پھوس پھوس دھمینی تیسرا تو ایک اور ٹین تھو تو ایدروں ٹین تھو راستا ہوگا کون کون سا پھے پھرہ سے آئے گا تو پھوس پھوس سیرا.
data/final/a7TJzv_1icU_c0014_s002.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.29wps', 'excited+0.15:high peak=-0.5dBFS']",یہ نώς پڑے ساریر میں بلٹ کولے کے جارہ ہے پڑے ساریر میں اب یہی جارود یہ کی یہ واپس نہ گھر جہا بتکے یہ واپس گھرے گا تو یہ بلہ بن دھے گا آئی یہ اپری جائگا تو یہ بلہ بن دھے گا تو یہ مہاد ہم نی میں جارہ ہے اس لیسے کا تھی ایروٹیک وال آئی یہ نیلا میں جارہ ہے اسے کا تھی ہم لو بائی کسپیڈ وال اب ایسے ہی فیگر ایدھر میں بلے گا.
data/final/a7TJzv_1icU_c0032_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.27wps', 'excited+0.15:high peak=-0.3dBFS']",وہاں کون سے ایسا ہوت کا پاٹ ہے جو بلٹ پھپرا میں پھکتا ہے تو دیکھیں رائٹ والا جو پاٹ ہے رائٹ والا جیسے یہ بلٹ آیا یہ تو پھپرا میں پھک دیا تو رائٹ پاٹ بلٹ کو کھا پمپ کرتا ہے پھپرا میں اور لیفٹ پاٹ جو ہے یہ بلٹ کو کھا پمپ کرتا ایرٹا ہے نہیں مہا دم نہیں دورا پورے سریر میں.
data/final/a7TJzv_1icU_c0031_s004.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.00wps', 'excited+0.15:high peak=-0.1dBFS']",ہاٹ کو جپنپ کرتایاں پہیں تو یہ والا پھاٹھا کہیسے کھلتا ہے جیسے یہ والا پھاٹھا کھلے گا حرحاکے بلاڈوب پر جائے گا تو یہ پھاٹھا کھلتے سمے ایک آوہ جائے گی اور جیسے یہ پھاٹھا کھلتے سمے ایک آوہ جائے گی تو یہ دیکھئے ایسے بندھوتے سمے کھلتے سمے.
data/final/a7TJzv_1icU_c0031_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.88wps', 'excited+0.15:high peak=-0.8dBFS']",ایلیکٹی قرآن جنریٹ ہوتی کیاں سے ہوتی ہے سائنو اٹریم نوڈ یعنی اس ای نوڈ سے ہوتی ہے جب کبھی یعنی اس ای نوڈ خراب ہوتا ہے کام نہیں کرتا ہے پہ یہی اس ایس ای نوڈ کی جگا پہ ایک قرآن جنریٹ کرنے والا آٹیفیسیل مسین لگا جیتا ہے جی سے ہم پیس میں کر کہتے ہیں پیس میں کر تو کوشن پوچھے گا.
data/final/a7TJzv_1icU_c0032_s004.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.46wps', 'excited+0.15:high peak=-0.3dBFS']",اور اپیکس نوکیلے بھاکھ کون کیا کہتے اپیکس تو اس کو ہم لکہ کرتے اپیکس جنوڑلکی آتا کچھ پاہر جو ہم ایسے ہم ایسے ہم اس کا اپیکس اوپر ابھیس نیچے لیکن ہوت میں اولتا ہے اس کا نوکیلا بھاگ نیچے تو نیچیلہ کو کیا کہتے ہیں اپیکس اوپر وہاں لیکھ کو کیا کہتا ہم لوگ بیس کہتے ہوت کا اوپر وہاں بھاگوں گیا بیس ہو گیا سنگہ آپ جرا دھان سے دیکھے گا ہمہرے سریر میں لگ بھگ 5 لٹر بلٹ ہوتا ہے پاس سے سالے پیچھ کے لٹر کے بیچ میں ایبرے جمانیے 5 لٹر بلٹ ہوتا ہے.
data/final/a7TJzv_1icU_c0032_s000.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.05wps', 'excited+0.15:high peak=-0.7dBFS']",یہ کہاں جاتی ہے اس آواج کو ہم کہتے لب دب کھلتا ہے بند ہوتا ہے تو اسم کیا کہتے لب دب آلا لگا کر doctor کیا چک کرتا ہے لب دب کی آواج چک کرتا ہے یہ لب دب کی آواج آ رہی ہے یا نہیں آ رہی ہے دیل جو ہوتا ہے ایک מینٹ میں بہتر با دھڑکتا ہے نورمالی یہ دھل کی دھڑک نہیں کی رہت ہے بہتر با आम समदी थे कोष्दना था पा कि...
data/final/a7TJzv_1icU_c0023_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.15wps', 'excited+0.15:high peak=-0.4dBFS']",کیا یہ بھوسپوس کا وال بھئے کی ایروتا کہا ہے ایروتا کہا ہے پہ اسے ہم کہتے ایروٹک والگ ایروٹک وال آئی ایروتا یعنی مہا دھمی آپ یا تکیر یہ سے پہلے والا توپی مہا دھمی کے بعد دھمی چھوٹی دھمی اُس کے بعد کیا تھے کیا سکا کیا سکا جب اچھوٹی سیرا سیرا مہا سیرا مہا سیرا کو کیا کہا کہا تھا بھی نہ کہا.
data/final/a7TJzv_1icU_c0024_s001.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.10wps', 'excited+0.15:high peak=-0.3dBFS']",یہ مہدھم نہیں ایروٹا کی اور جا رہا ہے تو ایروٹیک والب آئے نیلے کی اور کھول رہا ہے تو ایسے کہتے بائی کسپیک آئیسے کہتے ٹرائی کسپیٹ آئیل پھوسپوس کی اور جا رہا رہا اسلے پل مونری والب سنو او والب کو بھی سامل کی جی آپ دیکھے کتنا کنسب کی لئے رہا.
data/final/dpbp_a7TJzv_1icU_c0003_s000.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=4.03wps', 'excited+0.15:high peak=-1.1dBFS']","लेफ्ट साइड का ये वाला हिस्सा जो होता है, ये लेफ्ट होता है। ये लेफ्ट हो गया और इधर के हिस्सा हो गया, ये राइट होता है। तो यहां हम लिख देते हैं राइट। तो ये राइट हो गया और ये वाला हिस्सा हो गया लेफ्ट। अब देखिए। तो ये बाएं ये हम यहां पे एक निलय बना देते हैं।"
data/final/a7TJzv_1icU_c0032_s006.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4471,0.45,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.84wps', 'excited+0.15:high peak=-1.2dBFS']",ایک مینٹ میں ہاتھ جو دھرکتا ہے وہ بہتر بہتر بہت رکتا ہے کتنی بہت بہتر بہت اجب ایک بہت حیرتے دھرکتا ہے نا تو کیول ستر امیل گلڈ کو پمپ کرتا ہے.
data/final/dpbp_Ju9ONXG-KdA_c0008_s000.wav,en-IN,Courage to begin,concerned,excited,expressive,0.4474,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=concerned', 'excited+0.9:source emotion hint=excited', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.25:high activity/loudness active=0.70,rms=-18.6', 'excited+0.15:high peak=-1.7dBFS']","And when I have completed my eleventh twelfth, you know, in our Indian families, when we are not able to find our passion, then we have two random choices. Either you become an."
data/final/kcW4ABcY3zI_c0005_s001.wav,en-IN,A well educated mind,formal,formal,authoritative,0.4487,1.1,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'sad+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.87wps', 'excited+0.15:high peak=-0.1dBFS']","have some academic learning, lots of vocational training, and at the end of two years, if they show tremendous academic promise, they can go back to a university. If not, they leave with a two-year certificate, and they go off into a useful trade in a society that is clamoring for these skills. So these are the kinds of changes that we are trying to bring about and move along. But there's a change that the government alone can't do. You know, if you look at the need for research and innovation, you've heard a lot of that. I'm sure in the course of the TED Talks. Research is something."
data/final/XSXq8CRKAtQ_c0001_s008.wav,en-IN,Geography NCERT,neutral,formal,authoritative,0.4493,0.65,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'formal+0.7:2 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.90wps']","Now it brings us to a point where we will discuss geography as a discipline which is concerned with three sets of questions and they are basically what, where and why. The standard three question that you will find in everything. So by what we mean that what is the relationship between the natural features and cultural features found on earth, in simple terms what is the relationship between human and land, all those sort of questions falls under this category."
data/final/dpbp_B9dm0PC0_b8_c0030_s000.wav,en-IN,Broken English,neutral,neutral,conversational,0.451,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=casual', 'sad+0.35:1 transcript/source keyword hits', 'sarcastic+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.97wps']","She survived, and that to me is is the greatest miracle that I have ever witnessed or will ever witness. It is what I remain grateful for every day. That Malala survived with no brain damage."
data/final/B9dm0PC0_b8_c0020_s001.wav,en-IN,Broken English,neutral,neutral,conversational,0.451,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=casual', 'sad+0.35:1 transcript/source keyword hits', 'sarcastic+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.86wps']","I would give them access to the world that I knew. To the networks, the resources, the people, the mentors, that could help them be more effective activists."
data/final/B9dm0PC0_b8_c0027_s000.wav,en-IN,Broken English,neutral,neutral,conversational,0.451,0.75,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=casual', 'sad+0.35:1 transcript/source keyword hits', 'sarcastic+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.61wps']","They had stopped her on her way back from school and shot her in the head at point blank range. She was critically wounded. Every day, we prayed that she would make it through the night. But it wasn't just me and others who cared about Malala who were grieving. Across the world, people had been shaken by her story."
data/final/dpbp_pyVLK891zrE_c0012_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.451,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'excited+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.43wps']","और मेरे आस पास जो 2-4 लोग पहले ये कांड कर चुके थे, वो लोग सलाह देने लगे जाइए, मस्त हो के पढ़िए, चिंता ना कीजिए। हम लोग निकल गए। उसके बाद मैं मुखर्जी नगर पहुंचा और मैंने UPSC की तैयारी शुरू की।"
data/final/dpbp_pyVLK891zrE_c0030_s000.wav,hi-IN,Do It Yourself,neutral,neutral,conversational,0.451,0.4,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'neutral+0.25:source emotion hint=calm', 'sad+0.35:1 transcript/source keyword hits', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.51wps']",उसके बाद मुखर्जी नगर का वो printer उसको मैंने ₹2000 advance दिया था जब मैं writer हो गया वो मुझको कह रहा था आपका पैसा बाकी है मैंने उसको proof reading किया पैसा दीजिए। वो सब अलग झगड़ा है। फिर उसको बताया कि नहीं हम ठीक-ठाक writer होंगे झगड़ा मत करो हमसे। दुकान घिरवा लेंगे। वो अलग matter था। लेकिन.
data/final/Ju9ONXG-KdA_c0016_s002.wav,en-IN,Courage to begin,concerned,excited,expressive,0.4556,1.1,False,"['neutral+0.35:default prior', 'neutral+0.25:source register=conversational', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=concerned', 'excited+0.9:source emotion hint=excited', 'angry+0.35:1 transcript/source keyword hits', 'excited+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=2.86wps']","One day, at 10.30 pm night, I got a message in my mobile. The person was Ramji Makwana. He sent me a message and said, Sir, whatever you do, but please help me. Please help me to become a fluent in this language. I asked him what happened. He told me, Sir, today I was in exhibition in Bangalore and I lost the deal of one CR. The reason I was not able to communicate with the client."
data/final/eSa9YEA7aN4_c0008_s004.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.4565,0.85,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.7:2 transcript/source keyword hits', 'formal+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.35wps']","who does not feel confident, who does not feel visible, I want to teach them to be confident. I want to make them visible so that they can achieve their dream as well. Last but not the least, as I shared, I come from place with absolutely nothing. All I had, the belief that a mom showed in me, the courage to dream big. And I always say, I always say it."
data/final/a7TJzv_1icU_c0033_s003.wav,hi-IN,Heart Anatomy,excited,formal,authoritative,0.4634,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'excited+0.9:source emotion hint=excited', 'formal+1.05:3 transcript/source keyword hits', 'concerned+0.2:slow speech_rate=1.07wps', 'excited+0.15:high peak=-0.4dBFS']","Thu da thuva pumpu کر tha, Thu wo na Thu நیکش پرٹ میں ہم آپ کو بلٹ پریسر ECG 12 ڈ کھا ہا ہا ہا ہا ہا ہا ہا ہا ہا ہا."
data/final/eSa9YEA7aN4_c0007_s001.wav,en-IN,Speak Like a Pro,formal,formal,authoritative,0.4773,1.2,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'formal+0.9:source emotion hint=authoritative', 'excited+0.35:1 transcript/source keyword hits', 'formal+0.35:1 transcript/source keyword hits', 'concerned+0.35:1 transcript/source keyword hits', 'excited+0.35:fast speech_rate=3.07wps']","you know, relentless, reckless, right? So that's why it's very, very important. Number three, which is probably the most important reason why you must take pauses. When you pause, you get rid of all the arms and ass, you know, et cetera, et cetera. And I call this as non words and the fillers. I'm telling you, the more non words and the fillers you use in your speech, the less credible you sound."
data/final/DafERYOvxEw_c0026_s000.wav,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,concerned,concerned,formal,0.4853,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=thoughtful', 'concerned+0.7:2 transcript/source keyword hits']",اس نے میری پہلے گذاری شام سب سے یہ ہے کسی یہ ہوتے روگر کچھ ایسا کرییٹیو شاک پانلیزی ہے کتے میں این گھنٹا مستی سے گذار سکیں اس میں وہ کچھ بھی وہ فیلم دیکھنی سے لیکھ کر کبیتا لیکھنے تک پینٹین کرنے تک کچھ بھی وہ گانا ہو گانا سیھ سیگنگ سیگھے اسوں پر میں سیگھے تبلا بجانا سیگھے ہرمونیم سیگھے گیٹار سیگھے کچھ ایسا جو کر پہل وہ دو بھی جانے کا منکرے.
data/final/dpbp_DafERYOvxEw_c0018_s000.wav,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,concerned,concerned,formal,0.4853,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=thoughtful', 'concerned+0.7:2 transcript/source keyword hits']",उसमें एक magazine शुरू की India Today। और धीरे-धीरे वो आज तक का मालिक बन गया Arun Puri वो भी sealed।
data/final/DafERYOvxEw_c0017_s001.wav,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,concerned,concerned,formal,0.4853,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=thoughtful', 'concerned+0.7:2 transcript/source keyword hits']",ایک سیئے بار سے پڑکی آیا کسکو لگا مجھے تو ویڈیہ کی دنیا کو رگولیٹ کرنے اچھا بنانے.
data/final/dpbp_DafERYOvxEw_c0013_s000.wav,hi-IN,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,concerned,concerned,formal,0.4853,0.8,False,"['neutral+0.35:default prior', 'formal+0.8:source register=formal', 'neutral+0.25:source emotion hint=neutral', 'concerned+0.9:source emotion hint=thoughtful', 'concerned+0.7:2 transcript/source keyword hits']",तो उनमें से एक Shekhar Kapoor बन गया। उसने Mr. India film बनाई। Bandit Queen बनाई। कितना कमाल किया। Elizabeth film Hollywood में बनाई। वो Chartered Accountant है।
