id,wav_path,language,split,duration_seconds,actual_duration_s,sample_rate,channels,bit_depth,snr_db,ecapa_similarity,rms_dbfs,peak_dbfs,clipping_pct,active_ratio,devanagari_ratio,latin_ratio,emotion,style,source_speaker_name,source_title,source_channel,source_url,text,flags,flag_count
fTdkJTXAAjw_c0008_s000,extracted_wav/english_train/english_train_00057.wav,en-IN,train,18.28,18.28,24000,1,16,39.58158918836645,0.9167214035987854,-23.245892298410723,-8.071655763104967,0.0,0.6995073891625616,0.0,1.0,excited,conversational,Sourav Ganguly,Sourav Ganguly Leadership Interview,Unknown,https://www.youtube.com/watch?v=fTdkJTXAAjw,"And he did not even look at me because he understood. So he turned his face, took guard and and batted again. The next ball he again hit him over covers for six. So there were five balls, he hit five boundaries. And the sixth ball, he took a single and as he was walking past me and said, 'I've taken a single.'",possibly_ends_mid_sentence,1
lSSpvQ1t-YQ_c0015_s002,extracted_wav/english_train/english_train_00058.wav,en-IN,train,23.1,23.1,24000,1,16,48.029371915780985,0.9231218099594116,-22.56657027676983,-3.8737170776844225,0.0,0.6597402597402597,0.0,1.0,excited,conversational,Sushant Singh Rajput,Sushant Singh Rajput College Monologue,Unknown,https://www.youtube.com/watch?v=lSSpvQ1t-YQ,"Thing that I should go about. But that's about it. If I don't get films next year, I would do a play or I would probably work in TV but in a nice project. I don't care if I don't get any of these three things, I would buy a 5D camera, I'll make a short film, I'll be the solo hero in that short film.",likely_read_or_voiceover_source,1
nCeiVimhCaQ_c0003_s012,extracted_wav/english_train/english_train_00059.wav,en-IN,train,28.3,28.3,24000,1,16,31.695840734613363,0.969977080821991,-23.293762219622373,-6.047679457880003,0.0,0.6256627783669141,0.0,1.0,concerned,expressive,Gaur Gopal Das,Gaur Gopal Das 5x5 Rule,Gaur Gopal Das,https://www.youtube.com/watch?v=nCeiVimhCaQ,"Present. Imagine trying to walk while ten people gently tug at your shirt from behind. None of them are strong enough to stop you. But together, they slow you down. That is what unfinished burdens do. They tug. Tug at your focus. Tug at your energy. Tug at your peace. The tragedy is that many people have become so used to carrying this weight that they mistake it for normal life. They wake up tired, not because life is hard,",possibly_ends_mid_sentence,1
7m4zQpf3Ouo_c0020_s000,extracted_wav/english_train/english_train_00064.wav,en-IN,train,7.6,7.6,24000,1,16,25.166576503894284,0.8213719725608826,-22.55696259124949,-5.638416153821947,0.0,0.45454545454545453,0.0,1.0,neutral,conversational,Ratan Tata,Ratan Tata Award Speech,Unknown,https://www.youtube.com/watch?v=7m4zQpf3Ouo,"If you think you cannot make a difference, I would say you very well can make a difference if you so desire.",weak_speaker_match,1
zTwHlCmzZFI_c0028_s003,extracted_wav/english_train/english_train_00079.wav,en-IN,train,24.4,24.4,24000,1,16,40.279909464709235,0.9553385376930237,-23.372647277399192,-5.073276967879278,0.0,0.6420664206642066,0.0,1.0,neutral,conversational,Sudha Murty,Sudha Murty JLF Interview,JLF,https://www.youtube.com/watch?v=zTwHlCmzZFI,"don't separate like this. Don't do that. And this is what I learned in the process of writing books for children, giving them the moral education through stories and keeping the hope for them for tomorrow, we can do it. It is not only negative things we have to talk. Yes, people who are extremely successful in India are Sindhis.",possibly_starts_mid_sentence,1
7m4zQpf3Ouo_c0036_s000,extracted_wav/english_val/english_val_00001.wav,en-IN,validation,9.2,9.2,24000,1,16,30.002216627469412,0.9506794810295105,-23.240647058149058,-4.32321201744076,0.0,0.5326797385620915,0.0,1.0,concerned,formal,Ratan Tata,Ratan Tata Award Speech,Unknown,https://www.youtube.com/watch?v=7m4zQpf3Ouo,and think of yourself as being one of the more fortunate people in this world and that there are millions who are less fortunate. Don't ever forget that because.,possibly_starts_mid_sentence,1
I7K1WzboQlo_c0084_s001,extracted_wav/english_val/english_val_00005.wav,en-IN,validation,22.8,22.8,24000,1,16,41.0739903062428,0.9393974542617798,-23.414087294021996,-1.5289802176042953,0.0,0.6197368421052631,0.0,1.0,neutral,conversational,Linguistics Speaker,NPTEL: Linguistics,nptelhrd,https://www.youtube.com/watch?v=I7K1WzboQlo,"natural natural language part of that. And B,  there is no denying of the role of sign language or body language in our communication system. They play a huge role. Huge huge role in that. In fact, I have studied something which is not very authentic scientific research. It says when we talk to one another.",possibly_starts_mid_sentence,1
Kx1lTiMF0ww_c0001_s003,extracted_wav/english_val/english_val_00006.wav,en-IN,validation,29.3,29.3,24000,1,16,35.95347321339722,0.9862900376319885,-23.073802610679582,-2.310335049282996,0.0,0.6198770491803278,0.0,1.0,neutral,formal,Gaurav Kasbekar,NPTEL: Network Security,nptelhrd,https://www.youtube.com/watch?v=Kx1lTiMF0ww,"uh they also disrupt communications. uh for example, uh they might send a large number of bogus packets to a communication link, thus occupying its useful bandwidth so that no useful bandwidth is available for legitimate users. or they may send some packets to a server and cause it to crash so that the server is not able to provide the intended service. uh so uh in summary, malicious or hostile users seek to attack networks in a number of ways.",possibly_starts_mid_sentence,1
xDQ9_oyK3OU_c0006_s000,extracted_wav/hindi_train/hindi_train_00000.wav,hi-IN,train,29.6,29.6,24000,1,16,38.30677947005483,0.9697048664093018,-22.13346285346782,-6.615737806600751,0.0,0.7139959432048681,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"बंद दरवाजों से रंग उधड़ गया था। सांकलों में जंग थी। झिर्रियां खुलकर चौड़ी हो गई थीं, मगर भीतर कुछ नहीं था जिसको मैं झांक कर देखता। बगल वाले घर का दरवाजा भी बंद था। लकड़ी के सीले हुए पल्लों में यहां वहां पीपल उगाया था, जिसके पत्तों पर जैसे लिखा हुआ था कि यहां अब कोई नहीं रहता।",likely_read_or_voiceover_source,1
Nr-Su0Zb6Qw_c0015_s000,extracted_wav/hindi_train/hindi_train_00002.wav,hi-IN,train,27.7,27.7,24000,1,16,36.210948131618004,0.9633722901344299,-23.764014881778163,-6.683563268005127,0.0,0.6728060671722643,0.8904109589041096,0.1095890410958904,neutral,conversational,Sonu Sharma,Sonu Sharma Motivational Speech,Sonu Sharma,https://www.youtube.com/watch?v=Nr-Su0Zb6Qw,"तुम जानते हो कि कोई इंसान तुम्हारे लिए सही नहीं है। लेकिन तुम मोह में पड़े हो, attachment ने तुम्हें जकड़ रखा है। तुम कहते हो, वो बदल जाएगा, सब ठीक हो जाएगा। लेकिन deep down, तुम्हें पता है कि तुम खुद को बर्बाद कर रहे हो। फिर भी तुम वही गलती repeat करते हो, क्योंकि तुम उस मोह के गुलाम हो। गुस्सा भी यही करता है। गुस्से का गुलाम इंसान सोचता है कि वो powerful है, लेकिन सच ये है।",likely_read_or_voiceover_source,1
dpbp_YyCXp_E4sMU_c0010_s000,extracted_wav/hindi_train/hindi_train_00006.wav,hi-IN,train,25.23925,25.23925,24000,1,16,31.71926338280845,0.9331495761871338,-23.326805555943018,-10.285578400366344,0.0,0.6349583828775267,0.0,1.0,concerned,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"Everybody was left a mark in the world and has made the world a better place. Are the ones who had the right kind of gas filled inside their balloons. As we sort our outside, it is very very crucial and important to fix our inside. Because only those who have their inside sorted and inside fixed.",language_mismatch_hi_label_mostly_latin,1
ip_n4MwZ3WU_c0000_s001,extracted_wav/hindi_train/hindi_train_00007.wav,hi-IN,train,12.1,12.1,24000,1,16,33.16796126778312,0.9357793927192688,-23.486305125815427,-2.7895113756705237,0.0,0.5930521091811415,0.0,1.0,neutral,conversational,Vikas Divyakirti,Drishti IAS: Vikas Divyakirti Class,Drishti IAS,https://www.youtube.com/watch?v=ip_n4MwZ3WU,"Take a deep breath and then talk from lower in my diaphragm. So that's step 1 and then the next thing is you want to enunciate different parts of the sentence. So, we are going to do those two things.",language_mismatch_hi_label_mostly_latin,1
nIZpRTRgM1U_c0065_s000,extracted_wav/hindi_train/hindi_train_00008.wav,hi-IN,train,8.0,8.0,24000,1,16,50.04658068912093,0.9019943475723267,-22.959509253024578,-6.162775670471673,0.0,0.7180451127819549,1.0,0.0,sarcastic,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"पता नहीं वो लड़की क्यों मेरे इतना आस-पास भटक रही थी। मैं खूनी हूँ, ये जानते हुए भी उसको ना डर लग रहा था, ना कोई हिचक थी।",likely_read_or_voiceover_source,1
xDQ9_oyK3OU_c0024_s001,extracted_wav/hindi_train/hindi_train_00010.wav,hi-IN,train,27.0,27.0,24000,1,16,38.467264514707225,0.9532495737075806,-22.385591988052305,-6.364490576830519,0.0,0.69,1.0,0.0,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"पारो और मैं कभी-कभी छत के मुंडेर पर बैठकर बातें किया करते थे। संजीदगी से प्यार का इजहार कभी ना उसने किया था, ना मैंने। लेकिन लेकिन मैं जानता था कि हमारे बीच प्यार है। कुछ सच ऐसे ही होते हैं। बिना किसी सबूत के ही अपने होने का दावा करते हैं। उसकी जिद पर मैंने पढ़ना शुरू कर दिया। अब वह फिर से कुछ ना कुछ अपनी मां के हाथ का बनाकर मेरे लिए लेकर आने लगी थी।",likely_read_or_voiceover_source,1
dpbp_PGUdWfB8nLg_c0011_s000,extracted_wav/hindi_train/hindi_train_00013.wav,hi-IN,train,11.916625,11.916625,24000,1,16,25.649547233503963,0.933124840259552,-23.028381821979732,-7.9212412267476395,0.0,0.44584382871536526,1.0,0.0,neutral,expressive,Osho,Osho Hindi Discourse,Osho,https://www.youtube.com/watch?v=PGUdWfB8nLg,"यू वांट टू बी अ डॉक्टर और अ टीचर और अ पुलिस ऑफिसर। यू वांट टू बी अ नर्स और अ आर्किटेक्ट, अ लॉयर और अ मेंबर ऑफ आवर मिलिटरी। यू आर गोना नीड अ गुड एजुकेशन फॉर एवरी सिंगल वान ऑफ दोस करियर्स।",too_much_silence_or_low_activity,1
dpbp_YgmYmIvCnyM_c0004_s000,extracted_wav/hindi_train/hindi_train_00014.wav,hi-IN,train,12.4795,12.4795,24000,1,16,33.19208198745535,0.9232054352760315,-23.463004252916157,-4.207132777961393,0.0,0.7012048192771084,0.0,1.0,neutral,conversational,Pankaj Tripathi,Pankaj Tripathi Acting Philosophy,Unknown,https://www.youtube.com/watch?v=YgmYmIvCnyM,You are looking ahead and and it really didn't mean anything continuing playing so. And I always believe that I always believe that you need to go when you are still playing well when you are on a on your high.,language_mismatch_hi_label_mostly_latin,1
YyCXp_E4sMU_c0069_s004,extracted_wav/hindi_train/hindi_train_00015.wav,hi-IN,train,29.0,29.0,24000,1,16,29.231909645394794,0.9519442319869995,-22.30150122482584,-6.398754485712923,0.0,0.6159420289855072,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,And second is the day we find out why we were born in this world. You were all born to make a difference. You were all born to be change makers. You were all born to be a catalyst of change in the sometimes dark world that we live in. But do remember if you don't have your mask on you wouldn't be able to put the mask on anybody else's face at all.,language_mismatch_hi_label_mostly_latin,1
ip_n4MwZ3WU_c0000_s000,extracted_wav/hindi_train/hindi_train_00016.wav,hi-IN,train,19.8,19.8,24000,1,16,31.161444851508897,0.9450638890266418,-22.217002591557225,-2.6607324366690284,0.0,0.49393939393939396,0.0,1.0,neutral,formal,Vikas Divyakirti,Drishti IAS: Vikas Divyakirti Class,Drishti IAS,https://www.youtube.com/watch?v=ip_n4MwZ3WU,"All right, so I am going to explain how I turn my regular voice into my news reporter voice. I was a TV reporter for about six years, so there were some things that I had to do to take my regular voice, bring it down several octaves and talk in a much more enunciated way. So the first thing I do when I am reading a news report is.",language_mismatch_hi_label_mostly_latin,1
dpbp_nIZpRTRgM1U_c0060_s000,extracted_wav/hindi_train/hindi_train_00017.wav,hi-IN,train,17.639125,17.639125,24000,1,16,39.03073459489348,0.9206142425537109,-23.087685075099916,-7.086432191944374,0.0,0.7001703577512777,0.9285714285714286,0.07142857142857142,sad,expressive,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"हादसा ही सही लेकिन जान तो गई थी ना मेरे हाथों। कोई भी सजा, कोई भी पश्चाताप इस सच को कैसे बदल देता? मुझे लगा जैसे हवा चलनी बंद हो गई हो। शरीर पसीने में नहा गया, सांस आनी बंद हो गई। panic attack जैसा कुछ।",likely_read_or_voiceover_source,1
tbnzAVRZ9Xc_c0001_s001,extracted_wav/hindi_train/hindi_train_00018.wav,hi-IN,train,12.8,12.8,24000,1,16,22.91195776585118,0.9165056347846985,-22.123922062724183,-4.780222198768185,0.0,0.2323943661971831,1.0,0.0,concerned,conversational,Zakir Khan,Zakir Khan Serious Interview,Unknown,https://www.youtube.com/watch?v=tbnzAVRZ9Xc,"ना, आई एम श्योर इन योर एक्सपीरियंसेस इन स्कूल एंड अप्लाइंग टू कॉलेज एंड पिकिंग योर मेजर एंड डिसाइडिंग व्हाट यू वां टू डू विथ लाइफ। आई एम श्योर पीपल हैव टोल्ड यू टू मेक श्योर यू हैव समथिंग टू फॉल बैक ऑन। मेक श्योर यू गाट समथिंग टू फॉल बैक ऑन हनी।",too_much_silence_or_low_activity,1
xDQ9_oyK3OU_c0008_s002,extracted_wav/hindi_train/hindi_train_00019.wav,hi-IN,train,29.1,29.1,24000,1,16,36.796522980965115,0.9503432512283325,-22.847479734405063,-7.0762490851025515,0.0,0.6731958762886598,0.9782608695652174,0.021739130434782608,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,मैं तब भी बमुश्किल बाबूजी के नाराज होने पर किताबें खोलता और पारो तब भी सारा दिन पढ़ती रहती। लेकिन कुछ था जो बदल गया था। हमारे बीच का रिश्ता। 16-17 का होते ही मेरा दिल पारो के ख्याल भर से धड़कने लगता था। और मैं पूरे यकीन से कह सकता हूं कि यही हाल उसका भी था क्योंकि अब उसके कम number आने पर वह नाराज नहीं होती बल्कि उसकी आंखें चमक उठती। वह मेरी पीठ ठोक के कहती।,likely_read_or_voiceover_source,1
dpbp_YgmYmIvCnyM_c0005_s000,extracted_wav/hindi_train/hindi_train_00023.wav,hi-IN,train,17.399125,17.399125,24000,1,16,30.195011785781443,0.953057050704956,-23.52701852782767,-2.7199874876347345,0.0,0.48877374784110533,0.0,1.0,sad,conversational,Pankaj Tripathi,Pankaj Tripathi Acting Philosophy,Unknown,https://www.youtube.com/watch?v=YgmYmIvCnyM,"And I played well that series. I had great four to five years before that. But as you know, everything has to come to an end. A lot of us got surprised with Virat Kohli retiring. You know, he is just thirty-six years old, fit. Although he still plays IPL, still plays one day cricket, but it's never the same.",language_mismatch_hi_label_mostly_latin,1
dpbp_YyCXp_E4sMU_c0009_s000,extracted_wav/hindi_train/hindi_train_00024.wav,hi-IN,train,28.958625,28.958625,24000,1,16,30.188160118068748,0.9185681343078613,-23.05556819758533,-11.580734704964764,0.0,0.6207253886010363,0.0,1.0,excited,expressive,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"But guess what? Everybody who has reached the heights of success and has made a mark in the world hasn't ever done it based on the color of the balloon. Hasn't ever done it based on resources, hasn't ever done it based on opportunities, hasn't ever done it based on skills, hasn't ever done it based on what they've just learnt in school, college, and universities. These are all the colors of the balloons and extremely important.",language_mismatch_hi_label_mostly_latin,1
nIZpRTRgM1U_c0023_s003,extracted_wav/hindi_train/hindi_train_00025.wav,hi-IN,train,28.6,28.6,24000,1,16,35.411295823345064,0.952357828617096,-22.94787847439038,-6.02749452913819,0.0,0.6390346274921301,0.8395904436860068,0.16040955631399317,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"मैंने देखा वो लड़की उसी book stall से 1 किताब लेकर चली आ रही थी। बड़े-बड़े अक्षरों में उस पर लिखा था, Crime and Punishment। लड़की ने cover मेरी तरफ किया और बोली, पढ़ी आपने? मैंने गौर से लड़की की तरफ देखा। कहीं कुछ अनकहा इसके चेहरे पर लिखा दिख जाए। लेकिन लेकिन उसका चेहरा एकदम सपाट था। उसने भवें उचका कर पूछा, आप किस तरह की किताबें पढ़ते हैं? मुझे तो murder mysteries पसंद है।",likely_read_or_voiceover_source,1
dpbp_xDQ9_oyK3OU_c0016_s000,extracted_wav/hindi_train/hindi_train_00027.wav,hi-IN,train,29.839708333333334,29.839708333333334,24000,1,16,33.96751119414597,0.9777858853340149,-22.663269159953433,-6.716239656038098,0.0,0.6810865191146881,0.9791666666666666,0.020833333333333332,excited,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"मैं आंखें फाड़े बाबूजी को देख रहा था। वह यह कौन सी भाषा बोल रहे थे? मैं हैरान था कि एक छोटी सी दुकान का मालिक एक सील मोहर लगाने वाले कारीगर की आंखों में इतने बड़े सपने कब पलने लगे? क्यों पलने लगे? बाबूजी ने मेरा हाथ अपने सख्त हाथों में कस लिया और बोले, पारो कहती है तू एक घंटा पढ़ के इतने अच्छे number ले आता है तो अगर तू मन लगा के पढ़ ले ना तो एक दिन जरूर बहुत बड़ा अफसर बनेगा।",likely_read_or_voiceover_source,1
PGUdWfB8nLg_c0019_s001,extracted_wav/hindi_train/hindi_train_00030.wav,hi-IN,train,9.6,9.6,24000,1,16,23.800183182538042,0.8971463441848755,-22.78940644908633,-8.256894816663022,0.0,0.3375,1.0,0.0,concerned,formal,Osho,Osho Hindi Discourse,Osho,https://www.youtube.com/watch?v=PGUdWfB8nLg,वी नीड एवरी सिंगल वन ऑफ यू टू डेवलप योर टैलेंट्स एंड योर स्किल्स एंड योर इंटेलेक्ट सो यू कैन हेल्प अस ओल्ड फोक्स सॉल्व द मोस्ट डिफिकल्ट प्रॉब्लम्स।,too_much_silence_or_low_activity,1
dpbp_YgmYmIvCnyM_c0000_s000,extracted_wav/hindi_train/hindi_train_00031.wav,hi-IN,train,5.018,5.018,24000,1,16,31.596153168886158,0.9239930510520935,-22.272402402455466,-5.6572074440986295,0.0,0.5568862275449101,0.47368421052631576,0.5263157894736842,neutral,conversational,Pankaj Tripathi,Pankaj Tripathi Acting Philosophy,Unknown,https://www.youtube.com/watch?v=YgmYmIvCnyM,यू स्टिल हैड अ लॉट ऑफ क्रिकेट लेफ्ट इन October two thousand and eight. Australia India सीरीज।,code_mixed_text,1
nIZpRTRgM1U_c0051_s002,extracted_wav/hindi_train/hindi_train_00033.wav,hi-IN,train,25.1,25.1,24000,1,16,35.01487514130792,0.9441379904747009,-22.768164374398943,-5.73996488490636,0.0,0.6698564593301436,0.9118942731277533,0.0881057268722467,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"मैं बदल गया था। पूरी तरह बदल गया था। लेकिन Tise ने कुछ कहा नहीं। कोई तफ्तीश, कोई सवाल नहीं किया। मुझे राहत महसूस हुई। मैं वापस खिड़की से बाहर देखने लगा। रात के 1.5 बजने को थे। ऊपर की berth पर लोग पहले से ही सो रहे थे। बीच की दोनों berth खाली थी। नीचे अब मैं और मेरे साथ Bhopal से चढ़ी वो लड़की थी।",likely_read_or_voiceover_source,1
dpbp_xDQ9_oyK3OU_c0004_s004,extracted_wav/hindi_train/hindi_train_00035.wav,hi-IN,train,16.539708333333333,16.539708333333333,24000,1,16,36.48408641087339,0.9507651329040527,-22.163248102467886,-6.9402276554589095,0.0,0.6932849364791288,0.89171974522293,0.10828025477707007,neutral,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"लकड़ी की और साधारण सी plastic की paint की हुई भी। table पर छोटी, बड़ी, गोल, चौकोर सारी मोहरें रखी थीं। मैंने एक मोहर को पलटा दिया। न जाने उसमें क्या लिखा था लेकिन उन अक्षरों में मुझको अपना नाम नजर आया।",likely_read_or_voiceover_source,1
dpbp_YgmYmIvCnyM_c0001_s000,extracted_wav/hindi_train/hindi_train_00039.wav,hi-IN,train,26.238708333333335,26.238708333333335,24000,1,16,32.53918684322434,0.9052528142929077,-22.36641693629042,-4.724788447166456,0.0,0.5755148741418764,0.0,1.0,neutral,conversational,Pankaj Tripathi,Pankaj Tripathi Acting Philosophy,Unknown,https://www.youtube.com/watch?v=YgmYmIvCnyM,Pre-match day you you come for the press conference instead of MS Dhoni and you give the match details and everything the team details and then you get up and then you deliver that iconic line one last thing lads which every media person who covers cricket remembers and then you say this is going to be my last series. But why you were playing the best cricket of your life the last 18 months probably you were playing better than Sachin you made more runs than Sachin at that time.,language_mismatch_hi_label_mostly_latin,1
dpbp_nIZpRTRgM1U_c0112_s001,extracted_wav/hindi_train/hindi_train_00041.wav,hi-IN,train,21.994875,21.994875,24000,1,16,35.44782106107972,0.9384241104125977,-23.00015017807094,-6.299649700191184,0.0,0.6480218281036835,1.0,0.0,concerned,conversational,Neelesh Misra,Neelesh Misra Story: Gunahgaar,Neelesh Misra,https://www.youtube.com/watch?v=nIZpRTRgM1U,"जेलर साहब ने मुझे छोड़ते हुए कुछ पैसे रख के एक लिफाफा दिया था। और हंस के बोले थे कि मैं अपने लिए कुछ अच्छे कपड़े खरीद लूं, चेहरा संवार लूं ताकि मैं पहले की तरह शरीफ नजर आऊं।",likely_read_or_voiceover_source,1
dpbp_PGUdWfB8nLg_c0008_s000,extracted_wav/hindi_train/hindi_train_00046.wav,hi-IN,train,11.539708333333333,11.539708333333333,24000,1,16,27.36034107174257,0.8508949279785156,-23.29854556798066,-8.60961292969461,0.0,0.4869791666666667,0.0,1.0,neutral,conversational,Osho,Osho Hindi Discourse,Osho,https://www.youtube.com/watch?v=PGUdWfB8nLg,"Maybe you could be an innovator or an inventor, maybe even good enough to come up with the next iPhone or the new medicine or vaccine, but you might not know it until you do your project for your science class.",language_mismatch_hi_label_mostly_latin,1
YgmYmIvCnyM_c0014_s000,extracted_wav/hindi_train/hindi_train_00047.wav,hi-IN,train,8.86,8.86,24000,1,16,28.55519823940268,0.895003080368042,-23.03068540672546,-5.4900303785336,0.0,0.43389830508474575,0.8181818181818182,0.18181818181818182,happy,conversational,Pankaj Tripathi,Pankaj Tripathi Acting Philosophy,Unknown,https://www.youtube.com/watch?v=YgmYmIvCnyM,प्लेड फॉर सो लॉन्ग यू नो आई थिंक ओनली 4 प्लेयर्स इन इंडियन क्रिकेट हिस्ट्री हैस प्लेड one hundred टेस्ट्स एंड three hundred वन डेज एंड आई वास वन ऑफ देम।,too_much_silence_or_low_activity,1
YyCXp_E4sMU_c0070_s000,extracted_wav/hindi_train/hindi_train_00048.wav,hi-IN,train,26.4,26.4,24000,1,16,29.86053197915502,0.8994733691215515,-23.497500629945666,-9.398627441504503,0.0,0.6193181818181818,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"To care for yourself. You deserve more than what you are giving yourself. More respect, more love, more time, more kindness, more compassion. And when you receive all of that, you will definitely be in a position to share it with others. So graduating class of 2023, number 1, work on the unseen so that the seen can soar high up.",language_mismatch_hi_label_mostly_latin,1
xDQ9_oyK3OU_c0026_s000,extracted_wav/hindi_train/hindi_train_00051.wav,hi-IN,train,12.9,12.9,24000,1,16,38.64594985226455,0.9186943173408508,-22.237035440943234,-7.061893228152777,0.0,0.686046511627907,0.8828125,0.1171875,sad,conversational,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,शायद मैं जानता था कि उसके लिए मेरा अफसर बनना जरूरी था और इसीलिए मेरा मन उसके करीब जाने से कतराता रहा। आखिरकार मेरा result आ गया। मेरा selection नहीं हो पाया था।,likely_read_or_voiceover_source,1
YyCXp_E4sMU_c0049_s000,extracted_wav/hindi_train/hindi_train_00056.wav,hi-IN,train,19.6,19.6,24000,1,16,29.82318488740985,0.8910447955131531,-24.07508653024289,-11.396673114659723,0.0,0.6891271056661562,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"Life is what it is, with all our dreams, with all our aspirations, with all our ambitions. Life does what it does to us. And when failures do come, disappointments do come, we need something very incredible. I remember when I was graduating and I was finishing my diploma in engineering, I stood second in the state of Maharashtra and I missed my first rank.",language_mismatch_hi_label_mostly_latin,1
dpbp_xDQ9_oyK3OU_c0008_s003,extracted_wav/hindi_train/hindi_train_00058.wav,hi-IN,train,21.1385,21.1385,24000,1,16,36.62914383974917,0.9325642585754395,-22.13172924538126,-6.372767845940829,0.0,0.6860795454545454,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,मैं इश्क में निकम्मा होने की नई-नई मिसाल बन रहा था।,likely_read_or_voiceover_source,1
YyCXp_E4sMU_c0025_s000,extracted_wav/hindi_train/hindi_train_00063.wav,hi-IN,train,27.2,27.2,24000,1,16,30.25243138387055,0.8711774349212646,-23.813015862491945,-10.296846957936552,0.0,0.6832229580573952,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"Because it's just so much of it. But how long can you keep saying I hate it, I hate it, I hate it. I don't know when do we stop this self-defeating talk. I hate this subject, I hate leaving home, I hate going here, I hate doing this, I hate, I hate, I hate, I hate. This self-defeating talk stops us from reaching where we want to reach in our lives.",language_mismatch_hi_label_mostly_latin,1
xDQ9_oyK3OU_c0007_s000,extracted_wav/hindi_train/hindi_train_00065.wav,hi-IN,train,26.6,26.6,24000,1,16,33.69584657338853,0.9618310928344727,-22.490930167707234,-8.095184753719273,0.0,0.6783295711060948,1.0,0.0,sad,expressive,Neelesh Misra,Neelesh Misra Story: Mohar,Neelesh Misra,https://www.youtube.com/watch?v=xDQ9_oyK3OU,"मैं छह साल बाद इस मोहल्ले में लौटा था। वह मोहल्ला जहां मेरा घर था और मेरे बाबूजी की दुकान, मोहर बनाने की दुकान। यादों से अटी पड़ी एक संकरी गली में खड़ा मैं बीत गए दिनों को वापस लाने की कोशिश कर रहा हूं। मेरी परवरिश बाबूजी ने अकेले ही की थी और मुझे कभी मां की कमी महसूस नहीं हुई। और अगर कभी हुई भी तो वह पारो की मां ने पूरी कर दी।",likely_read_or_voiceover_source,1
YyCXp_E4sMU_c0015_s002,extracted_wav/hindi_train/hindi_train_00070.wav,hi-IN,train,17.1,17.1,24000,1,16,32.049010926097814,0.852759599685669,-23.26635246953936,-9.282088712463583,0.0,0.6192982456140351,0.0,1.0,neutral,conversational,Gaur Gopal Das,Gaur Gopal Das Hindi Session,Gaur Gopal Das,https://www.youtube.com/watch?v=YyCXp_E4sMU,"Is the huge iceberg underneath the surface of the water. The failures, the patience, the determination, the grit, the courage, the troubles, the struggles, the resilience, the tenacity.",language_mismatch_hi_label_mostly_latin,1
