audio_path,raw_segment_path,language,duration_s,source_title,source_url,source_start_time_seconds,source_end_time_seconds,transcript,pipeline_emotion,pipeline_style,emotion_status,emotion_failure_reason,emotion_review_required,manual_emotion,manual_style,manual_transcript,keep_y_n,notes
data/final/a7TJzv_1icU_c0027_s000.wav,data/raw_segments/a7TJzv_1icU_c0027_s000_raw.wav,hi-IN,26.6,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,985.63,1012.23,"اس کے بعد, کون incl.wall par kar ga Bern, اسے, کون,saka te, dye cospidwall. тی او گی, dye cospidwall. Kaha ga, de biya, left ventricals. biya, nelled. یہ, pump kar ga, tta, koon se, wall pkho par kar ga, erotic wall, erotik, mia, kya te, maha, dhamni. اس کے, waka ga, یہ, erota any maha dhamni. maha dhamni, se pure sarip mein, fhel gaya. tta iye, aap ki, hot ka, pure anatomi hobiya?",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0033_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0033_s000_raw.wav,hi-IN,14.8,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,404.01,418.81,سگن اور ساکار دوالغ لگ باتے ہیں سگن اشفر ساکار ہو بھی سکتے ہیں سگن نراکار بھی سکتے ہیں اسلام میں اللہ ایسایت میں God یا ہو دی میں جا ہوے سگن نراکار اشفر کے او دارے سگنہ وہ بھی.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0042_s001.wav,data/raw_segments/pyVLK891zrE_c0042_s001_raw.wav,hi-IN,22.6,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,920.19,942.7900000000001,بھاد کے پر வیسواس تو ہمہ ہمیں ہمیں ہمارے پریویس سے ملا ہے لیکن میں مانتا ہوں کہ آپ میں سے کئی لوگوں کو دنیا کہتی ہوگی یا آپ کا ہی جو تیس کہتا ہوگا کہ آپ کے بھاد میں کچھ نہیں ہے تو میں نے آپ نے اپنیاس اوغر میں پنگتی لکھی ہے اس کو میں آپ کے ساتھ ساجہ کر کے اس بات کو ختم کرنا چاہوں گا ki abhaga.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_DafERYOvxEw_c0018_s000.wav,data/raw_segments/dpbp_DafERYOvxEw_c0018_s000_raw.wav,hi-IN,8.04,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,165.41,173.447375,उसमें एक magazine शुरू की India Today। और धीरे-धीरे वो आज तक का मालिक बन गया Arun Puri वो भी sealed।,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0027_s001.wav,data/raw_segments/a7TJzv_1icU_c0027_s001_raw.wav,hi-IN,11.2,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1013.03,1024.23,"अपभिोजी ये हपाद के शिबपर कीण है घो दडाहन दडाखेवा आलन के कडाखेवा डिन रवा निला बाया खान दडा बाया दडा निल नह क्डीवा होगे, पारऽे चा तज.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0020_s000.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0020_s000_raw.wav,hi-IN,20.01,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,204.81,224.8243125,"एक बहुत प्रसिद्ध वैज्ञानिक था, आप तो Science के background के व्यक्ति हैं शायद। Blaise Pascal आपने नाम सुना होगा। जिसके नाम पे pressure की unit आप लोग पढ़ते होंगे Physics में। उसी Pascal की बात कर रहा हूं। 17th century France का वैज्ञानिक था। Pascal के सामने भी 1-2 विधा थी। Pascal mathematician भी था, physicist भी था और एक धार्मिक व्यक्ति भी था।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0041_s000.wav,data/raw_segments/pyVLK891zrE_c0041_s000_raw.wav,hi-IN,24.3,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,861.91,886.2099999999999,khusibhe se baanatilakta bombatatilakta 1 janwari kun nikal jaayet lakta jhagbhaan yudhu agri yudhu chhta hua hai rhodapar so jaha utsav hid na aarajak hai waha par dhairi ke saat apne lakch ko saathe huaage baanana ye thoda kathin kanto hai khaskar ke hamari pili ke liye lakta hai ki hamari pili ko apne aapar bharosa aur dhu sarabad ki.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_DafERYOvxEw_c0046_s000.wav,data/raw_segments/dpbp_DafERYOvxEw_c0046_s000_raw.wav,hi-IN,14.8,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,561.23,576.0294375,"अगर वो नहीं मिलता time, तो घर पे या office पे कुछ आधा घंटा निकालिए, कागज pen लेके बैठिए, कुछ points note कीजिए और रोज सोचिए कि आज का दिन मेरी जिंदगी को किस तरह से contribute करता है, अगर करता है या नहीं करता।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/a7TJzv_1icU_c0019_s005.wav,data/raw_segments/a7TJzv_1icU_c0019_s005_raw.wav,hi-IN,19.1,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,595.77,614.87,اور لنگس میں یہ بلٹ جا کے ساف ہوگا کیسے ساف ہوگا اس میں اکسیجن ملا دیگے جائیں گے جیسے اکسیجن ملایں گے وہ بلٹ ریڈ کلور کا ہو جائیں گے ریڈی سو جاتا ہے اب وہ فھرہ میں سے آئے گا واپس اس راستے سے ایدار سے آئے گا بلٹ تو اس میں تو اکسیجن ملا ہے اس کو مریڈ کلور سے دیکھائیں گے.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0028_s003.wav,data/raw_segments/jV4Pzz0Wz0Y_c0028_s003_raw.wav,hi-IN,17.8,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,331.71,349.51,"کہ پیکٹیگلی مانیں گے, سے دھانتیں گروپ سے مجھانتیں گے سابیت نہیں ہو سکتا, یہ مانیں گے, کش لوگ سندہیں میں رہے ہیں, جیسے David Hume رہا, سندہی ہوا دیواتیں, وہ بھی اچھے ہیں, وہ خریج نہیں کر رہے ہیں, صرف یہ کہٹیگوں سے دوٹ ہے, میں سکپٹکل ہوں, مجھے کلیریٹی نہیں ہیں, اور جب کا کلیریٹی نہ ملے میں کیسے مانیں گے.",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0035_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0035_s000_raw.wav,hi-IN,19.12,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,723.15,742.2696874999999,"तब खोजा है। हो सकता है उस खोज में मैंने सोने का खदान खोदा हो, उसमें से मिट्टी निकल आए, हो सकता था। लेकिन मैंने उस area को खोजने में 10 साल लगाया था, तो वह इतना भी बंजर नहीं हो सकता था कि मैं उसमें अगर फावड़ा मारूं तो कोई फसल ना उगे और वह उगा।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/DafERYOvxEw_c0017_s001.wav,data/raw_segments/DafERYOvxEw_c0017_s001_raw.wav,hi-IN,7.8,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,156.39,164.19,ایک سیئے بار سے پڑکی آیا کسکو لگا مجھے تو ویڈیہ کی دنیا کو رگولیٹ کرنے اچھا بنانے.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0019_s002.wav,data/raw_segments/a7TJzv_1icU_c0019_s002_raw.wav,hi-IN,26.3,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,536.17,562.47,جو ہیڑھے میں بلٹ ہوتا ہے وہ کیا سیاتا ہے تو دیکھئے سریری سے جو بلٹ لیاتا ہے ہے نہ کہا یعنی سیرا لیکی ہوتا ہے اس بلٹ میں عکسیجن نہیں ہوتا ہے جیس بلٹ میں عکسیجن نہیں ہوتا ہے اسے ہم لو بلو کلور سے دیکھاتے نیلے رنگ سے تو چلی ہم نیلے رنگ کے مارکر کا پریوک کر رہے ایدھر سے بلٹ آیا ایدھر سے بلٹ آیا اب آپ بتایای اس بلٹ کو جانی کا کیول ایک ایر افتاکی یہاں سے بلٹ آ جائے گئے اس میں.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0025_s000.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0025_s000_raw.wav,hi-IN,8.08,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,253.04999999999998,261.1290625,"नहीं है और मान लिया तो कोई नुकसान की बात नहीं है। तो Cost Benefit Analysis में ईश्वर को मानना बेहतर बात है, तो मान लेते हैं, उसने माना।",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0031_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0031_s000_raw.wav,hi-IN,13.62,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,602.41,616.0294375,"उसके बाद जब मैंने यही बात Facebook पर डाली, तो 1 व्यक्ति ने 1 लड़के ने मेरी उम्र के मुझे मैसेज किया कि 1 बार आप मुझे किताब पढ़ने को दीजिए। तो मैंने कहा कि आप छापेंगे? कहा कि नहीं, हम publisher बनना चाहते हैं।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_DafERYOvxEw_c0013_s000.wav,data/raw_segments/dpbp_DafERYOvxEw_c0013_s000_raw.wav,hi-IN,10.6,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,107.07,117.669625,तो उनमें से एक Shekhar Kapoor बन गया। उसने Mr. India film बनाई। Bandit Queen बनाई। कितना कमाल किया। Elizabeth film Hollywood में बनाई। वो Chartered Accountant है।,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0029_s001.wav,data/raw_segments/a7TJzv_1icU_c0029_s001_raw.wav,hi-IN,30.0,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1055.2099999999998,1085.2099999999998,"مائو قادیم بیچ کی من rätt مسبيسیوں کو ہم لککہ کر تھے مائو قادیم اور مائو قادیم آئی بیچ کا حصہ ہے جے جا اگیے دونوں بھاک چاہلا کرتا ہے اگر آپ کھر نے کلئے ایک طراق کئی تو یہ بھاگ وڑ کو دو بھاغوں میں سیپریٹ کر دے ایسیں ہم لکک کہتے سپتم کر دے یہ دو بھاگ میں باک دیتے ہیں اب ہے اس بیچ ک brutal کہتے ہیں کا دی hotels سپریٹ کر دے کیا کہتے ہیں, سeptam کہتے ہیں, یہ سеперٹ کر دیا 2 بھان میں.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0032_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0032_s000_raw.wav,hi-IN,11.9,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,384.83,396.72999999999996,پر جہاں آرگومنٹس کی بات کریں گے تو اس کو بچانہ بڑا مشکل ہویا تھا بہا پر کیوں کہ اس نے ایک دفیقل تارگومنٹسیں کہ سگونہ ایشفر کو بچانہ بڑا مشکل ہے اور لگھا سبی دھرموں میں ایشفر سگون ہے.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0018_s000.wav,data/raw_segments/pyVLK891zrE_c0018_s000_raw.wav,hi-IN,22.3,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,342.83,365.13,Prativha kai vat arjit hooti hai. Vuaapke parivais par nirvar karti hai. Aapke aas paske logo par nirvar karti hai. Aap kaishe samaj mein jeera hai. Aap kaishe parivar mein hai. Aapke haar angan ka parivais kaisa hai. In sap mein bhi aap naris hooti hai. Deera deera hai na? To mein ne bach pan sap mein pita ko samaj badi angolan.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/DafERYOvxEw_c0025_s003.wav,data/raw_segments/DafERYOvxEw_c0025_s003_raw.wav,hi-IN,5.56,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,263.21,268.77,و جس نے اپنے کیڈیوڑی کو ہی ماردیا صرف وہ باد مشین سلکا ہے کہ انسان.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_a7TJzv_1icU_c0025_s000.wav,data/raw_segments/dpbp_a7TJzv_1icU_c0025_s000_raw.wav,hi-IN,15.26,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,941.4300000000001,956.68875,"देखिए, आप सभी प्रकार के मार्ग को और सभी प्रकार के valve को शामिल कीजिए। देखिए आपका concept clear है कि नहीं है। vena cava मतलब होता है महाशिरा। महाशिरा से आएगा, कहां जाएगा? महाशिरा, दाहिना अलिंद।",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0027_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0027_s000_raw.wav,hi-IN,7.9,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,281.93,289.83,"வیلیم جب سے مبتکے, کشفر حیریم سابت نہ کر پہیں ہیں نہ کر پہیں گے پر جب سابت نہ یہ ہو رہا ہے.",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0024_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0024_s000_raw.wav,hi-IN,29.44,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,438.33,467.76937499999997,"और तब मैंने खोजा कि मैं 1 लेखक हो सकता हूं। मैंने UPSC की तैयारी के दौरान देश दुनिया को पढ़ा, सामाजिक समस्याओं को पढ़ा, आर्थिक नीतियों को पढ़ा, उसका विश्लेषण करता हूं, उसको लिखता हूं। तो मैं मैं कहानियां क्यों नहीं लिख सकता हूं? और मैंने 1 कहानी लिखी UPSC के ही तैयारी करने वाले लोगों की जिंदगी पर Dark Horse नाम की। और यहां से मेरा अलग तरह का संघर्ष शुरू हुआ कि मैंने जब किताब लिख ली मात्र 9 दिनों में, मुझे इतनी हड़बड़ी थी कुछ हो जाने की।",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/DafERYOvxEw_c0034_s000.wav,data/raw_segments/DafERYOvxEw_c0034_s000_raw.wav,hi-IN,10.7,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,391.85,402.55,انسان کو انسان بنے رہےنے کے لیکن سے کم دو دین ایسے رشتے چاہی ہوتی جہا وہ پوری طرح سے صحاج بھو کرنا ایسے جہاں اس کو پڑا نہ لگا نہ پڑے.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0030_s000.wav,data/raw_segments/a7TJzv_1icU_c0030_s000_raw.wav,hi-IN,13.78,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1093.3700000000001,1107.15,"बीच के muscles को क्या कहते हैं? Myocardium। तो heart की परतें 3। heart के chamber कितने? 4। समझ में आ गया आप लोग को? heart का ये वाला हिस्सा यानी जो दाहिना अलिंद है, ये.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_jV4Pzz0Wz0Y_c0007_s000.wav,data/raw_segments/dpbp_jV4Pzz0Wz0Y_c0007_s000_raw.wav,hi-IN,11.7,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,78.63,90.3251875,जो कहता है कि नहीं है उसके ऊपर तो burden और proof नहीं आना चाहिए। मसलन अगर मैं आपसे कहूं कि आपके और मेरे बीच में लाल प्रकाश की रेखा है कि आपको दिख रही है? आप कहेंगे नहीं दिख रही है। और अगर मैं कहूं कि मुझे दिख रही है?,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/dpbp_pyVLK891zrE_c0014_s000.wav,data/raw_segments/dpbp_pyVLK891zrE_c0014_s000_raw.wav,hi-IN,18.8,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,264.23,283.029875,अब यहां पर बात है कि क्या मैं UPSC fail हो गया था? नहीं। जब आप किसी hockey के player को cricket के मैदान में उतार देंगे और उससे कहेंगे run नहीं बना पा रहे हो यार। out हो जा रहे हो यार। तुम तो खराब player हो यार। तुम्हें तो खेलना नहीं आता है। भाई मेरे हाथ में hockey stick दो ना। फिर देखो goal।,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/DafERYOvxEw_c0027_s001.wav,data/raw_segments/DafERYOvxEw_c0027_s001_raw.wav,hi-IN,8.38,कैसे अपनी ज़िंदगी को बेहतर बनाएँ,https://www.youtube.com/watch?v=DafERYOvxEw,320.15,328.53,اپنی پیسے کا اس سے مل کیسے کرنے پیسا کم آکے کیسے سیل کرنے کیسے انویس کرنے کیوں کی گو اس ماملے میں آپ کا مقابل کوئی ترنی پائے گا.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0023_s010.wav,data/raw_segments/a7TJzv_1icU_c0023_s010_raw.wav,hi-IN,28.4,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,855.75,884.1500000000001,"بھائیہ آلیند دوسرا ہو گیا, بھائیہ نہیں لیتین ہو گیا, تیکیدھر سے بھی ہو گیا ہی سے آنے کا, پہیاں دیکھے دیاں سے, اور اگر بھائری ناس کو بھی لیجے گیا, تو چاکھ تھوی دار ہو جائے گیا, چاکھ تھوی دار ہو جائے گیا, تو دیرے دیرے ہمسان کیا بڑھا رہا ہے, پہلے آپ کو چاکھ چیمبر بتائیں, پھر چھے راستے بتائیں, اب آٹھ راستا دیکھیا, پہلا راستا, مہا سیرا, یا سبولڈ ہے محاسیرا پہلا داہینہ علیند دوسرا.",formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0034_s000.wav,data/raw_segments/jV4Pzz0Wz0Y_c0034_s000_raw.wav,hi-IN,15.1,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,431.45000000000005,446.55,"நرگوں نے ایشفا ریلوجی کے لیکن کنسستنٹ, اسو خارج کرنا بڑا بشکے لیکن آپ کوش بتائیں نہیں رہسک میں کیا ہے? نیتی نیتی کہیں کہ وہ ایسا بھی نہیں ہے, بیسا بھی نہیں ہے آپ کوش بتائیں گے تو فنزیں گے ایکن آپ نیتی نیتی کے ماتجم سے آپ اس کو انڈسکری بیبل بتا رہے ہیں.",concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0016_s000.wav,data/raw_segments/pyVLK891zrE_c0016_s000_raw.wav,hi-IN,20.88,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,302.11,322.99,आपको अपना मूल ढूंढना यही असल में जीवन की यात्रा है। मैं किस काम के लिए बना था? या मैं किस काम में दक्ष हो सकता हूं? मुझमें कुछ तो ऐसे तत्व होंगे ना जो मुझे प्रेरित करेंगे। और मुझे उस काम के लिए हुनरमंद बना देंगे। क्योंकि मैं नहीं मानता हूं कि प्रतिभा कोई जन्मजात।,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0026_s001.wav,data/raw_segments/a7TJzv_1icU_c0026_s001_raw.wav,hi-IN,19.3,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,964.63,983.93,اب یہ کون سے والب کو پارکہ کرے گا پلمنری والب کی پھے پھڑا میں جا رہا ہے والب لگا نہ جانی پلمنری والب یہ ناس کا نام کیا 푸س푸س بھامانی کہا گیا پھے پھڑا میں پھے پھڑا سے آئے گا کہاں پر 푸س푸سل سیرا 푸س푸 سیرا کے بعد بایا آلیند یعنی لفٹ اٹریم.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0009_s001.wav,data/raw_segments/jV4Pzz0Wz0Y_c0009_s001_raw.wav,hi-IN,9.16,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,104.23,113.39000000000001,ٹھیک ویسی اگر آپ کو ایشفر ربشواز ہے اور کسی کو نہیں ہیں تو سابیٹ کرنے کی زمیدری کیسکی ہے جو دا و کر رہا ہے جو دا و نہیں کر رو اسے زمیدری نہیں ہے.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0037_s000.wav,data/raw_segments/pyVLK891zrE_c0037_s000_raw.wav,hi-IN,12.8,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,786.9300000000001,799.73,میں یہی مانتا ہوں کہ جیز دیناپ نے اپنا مول دھون لیا اس دیناپ کے لئے راست آسان ہو سکتا ہے اور دوسری بات سنگرس کو کافی ویکٹیموں کے ماتے کی آپ کا منزج جتنا بھی راٹ ہوگا باست.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/a7TJzv_1icU_c0031_s002.wav,data/raw_segments/a7TJzv_1icU_c0031_s002_raw.wav,hi-IN,25.3,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,1158.71,1184.01,پیس میں کر کہاں لگایا جتا ہے تو یہ داہینہ ایسا ہے تو اہلید داہینہ اہلینی رائٹ ایٹریم پے لگایا جتا ہے پیس میں کر مسین اپرےشن کر کے ہوت کی اپرےشن کو ہم بیپا سرجری کرتے ہیں بیپا سرجری اور ایک ٹیشٹ ہوتا ہے ہوت کے لیے دو ٹیشٹ یاد رکھی گیا ٹرید مائل ٹیشٹ اور ایک ایسی جی ایسی جی بھی بتا دیں گے تو ٹرید مائل ٹیشٹ ہوتا ہے سنیا.,formal,authoritative,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/jV4Pzz0Wz0Y_c0026_s001.wav,data/raw_segments/jV4Pzz0Wz0Y_c0026_s001_raw.wav,hi-IN,12.0,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,268.48999999999995,280.48999999999995,امریکن Psychology کے فضر مانے جاتے ہیں اور ویلیم جیمس پر بودھے کا بیئے سر ہم دفتا ہے چاکہ بودھے نے کہاہا کہ آتما نہیں چیتنا کی قپروا ہے ایسٹی مفکونشیس نے سے یہ بات جیمس نے میں کہیں.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0009_s002.wav,data/raw_segments/pyVLK891zrE_c0009_s002_raw.wav,hi-IN,27.4,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,172.93,200.33,"جدراں کو یہ محسوس ہو گیا, یہ آپ کے سامنے, بالکل تین بھیتھیں بھر کے اوچھے منچھ پر کھڑا وقتی, بالکل آپ کے جیسا ہے, بالکل سادھا رہن ہے, یہ آپ سے کمتر ہے, وہی وقتی آپ کو پرے ریت کرتکتا ہے, اور آج آپ کے سامنے آپ سے کمتر وقتی کھڑا ہے, ابھی مان کے چلیے. میں نے UPC کی تیاری کے لئے میں دلگ گیا تھا, اور بھی ہار جارکھا نوتر پر دیس میں پیدا ہونے والا ہر لگا,.",neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
data/final/dpbp_a7TJzv_1icU_c0020_s000.wav,data/raw_segments/dpbp_a7TJzv_1icU_c0020_s000_raw.wav,hi-IN,19.68,Heart Anatomy,https://www.youtube.com/watch?v=a7TJzv_1icU,616.71,636.389625,अब बताइए ये तो आ गया आपका नीलय में sorry अलिंद में किस side वाले left side वाले अलिंद में आ गया। जब ये left side वाले अलिंद में आएगा तो ये इसको क्या करेगा नीचे गिरा देगा जैसे आप देखिए ना मान लीजिए ये marker है। और ये मेरे इस पे है तो इसको छोड़ेंगे ऐसे नीचे गिर गया यहां पे क्योंकि valve ये किधर खुल रहा है?,formal,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/jV4Pzz0Wz0Y_c0028_s001.wav,data/raw_segments/jV4Pzz0Wz0Y_c0028_s001_raw.wav,hi-IN,5.4,Vikas Divyakirti | Drishtikon,https://www.youtube.com/watch?v=jV4Pzz0Wz0Y,307.11,312.51,تو جب سابیث ہوا کہ نہیں ہے تب کا تب دیکھیں گے تب تک کے لی بھی ماننا چاہا ہوں میں مانوں.,concerned,formal,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,True,,,,,
data/final/pyVLK891zrE_c0008_s001.wav,data/raw_segments/pyVLK891zrE_c0008_s001_raw.wav,hi-IN,13.8,Do It Yourself,https://www.youtube.com/watch?v=pyVLK891zrE,145.03,158.82999999999998,جو دہہاں پھلکا پھلکا کہ آپ کو اپنی سفھلتا کی کہانی بتا رہا ہوں جو اصادہ رہاں دکھنے کا بے مطلب پریاز کر رہا ہوں ہمانتے یہی مٹیویٹ کرے گا لیکن مٹیویٹ آپ کو وہ کرتا ہے جو بلکل آپ کے جیسان ہوں.,neutral,conversational,heuristic_text_source_prosody_v2,LLM unavailable; repaired with transcript/source/prosody heuristic v2,False,,,,,
